"StationID","SampleDate","SampleDepth","QABatch","Matrix","Dilution","Concentration","ConcentrationUnits","TimePoint","Parameter","Qualifier","Value","ValueUnits","LabRep","LabCode","Comments","SampleType"
"6325",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"SAL","None","32.6","PPT",5,"WS",,"Result"
"6325",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","14.3","C",5,"WS",,"Result"
"6325",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"DO","None","7.7","MG/L",5,"WS",,"Result"
"6325",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"PH","None","8.1","PH",5,"WS",,"Result"
"6325",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32.5","PPT",1,"WS",,"Result"
"6325",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.6","C",1,"WS",,"Result"
"6325",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"DO","None","7.8","MG/L",1,"WS",,"Result"
"6325",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.1","PH",1,"WS",,"Result"
"6325",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"NH3T","<","0.5","MG/L",1,"WS",,"Result"
"6325",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"NH3U","<","0.013","MG/L",1,"WS",,"Result"
"6327",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32.3","PPT",0,"WS",,"Result"
"6327",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","16","C",0,"WS",,"Result"
"6327",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.5","MG/L",0,"WS",,"Result"
"6327",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"PH","None","7.8","PH",0,"WS",,"Result"
"6327",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.5","MG/L",0,"WS",,"Result"
"6327",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.007","MG/L",0,"WS",,"Result"
"6327",8/13/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",1.00,"SAL","None","32.4","PPT",0,"WS",,"Result"
"6327",8/13/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","15.6","C",0,"WS",,"Result"
"6327",8/13/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",1.00,"DO","None","7.7","MG/L",0,"WS",,"Result"
"6327",8/13/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.1","PH",0,"WS",,"Result"
"6327",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.7","PPT",0,"WS",,"Result"
"6327",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","14.4","C",0,"WS",,"Result"
"6327",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.4","MG/L",0,"WS",,"Result"
"6327",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.9","PH",0,"WS",,"Result"
"6327",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"NH3T","<","0.5","MG/L",0,"WS",,"Result"
"6327",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"NH3U","<","0.008","MG/L",0,"WS",,"Result"
"6327",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32","PPT",1,"WS",,"Result"
"6327",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","14.7","C",1,"WS",,"Result"
"6327",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"DO","None","8.3","MG/L",1,"WS",,"Result"
"6327",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.2","PH",1,"WS",,"Result"
"6327",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.5","MG/L",1,"WS",,"Result"
"6327",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.017","MG/L",1,"WS",,"Result"
"6327",8/26/2008 0:00:00,,"B08EE082608","IW",-99.00,-99.00,"NR",0.00,"NH3T","None","2.04","MG/L",0,"WS",,"Result"
"6327",8/26/2008 0:00:00,,"B08EE082608","IW",-99.00,-99.00,"NR",0.00,"NH3U","None","0.028","MG/L",0,"WS",,"Result"
"6327",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"SAL","None","31.8","PPT",2,"WS",,"Result"
"6327",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","14.9","C",2,"WS",,"Result"
"6327",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"DO","None","7.7","MG/L",2,"WS",,"Result"
"6327",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"PH","None","8","PH",2,"WS",,"Result"
"6327",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.2","PPT",3,"WS",,"Result"
"6327",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","14.6","C",3,"WS",,"Result"
"6327",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.8","MG/L",3,"WS",,"Result"
"6327",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"PH","None","7.9","PH",3,"WS",,"Result"
"6327",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"SAL","None","32.2","PPT",4,"WS",,"Result"
"6327",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","14.2","C",4,"WS",,"Result"
"6327",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"DO","None","6.8","MG/L",4,"WS",,"Result"
"6327",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.2","PH",4,"WS",,"Result"
"6327",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"SAL","None","32.3","PPT",5,"WS",,"Result"
"6327",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","14.3","C",5,"WS",,"Result"
"6327",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"DO","None","7.8","MG/L",5,"WS",,"Result"
"6327",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.3","PH",5,"WS",,"Result"
"6327",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"SAL","None","32.2","PPT",1,"WS",,"Result"
"6327",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","14.7","C",1,"WS",,"Result"
"6327",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"DO","None","7.7","MG/L",1,"WS",,"Result"
"6327",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.1","PH",1,"WS",,"Result"
"6327",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"SAL","None","32.4","PPT",2,"WS",,"Result"
"6327",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"TEMP","None","14.8","C",2,"WS",,"Result"
"6327",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"DO","None","7.6","MG/L",2,"WS",,"Result"
"6327",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"PH","None","8","PH",2,"WS",,"Result"
"6327",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"SAL","None","32","PPT",3,"WS",,"Result"
"6327",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"TEMP","None","15.2","C",3,"WS",,"Result"
"6327",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"DO","None","7.4","MG/L",3,"WS",,"Result"
"6327",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"PH","None","8.1","PH",3,"WS",,"Result"
"6327",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"SAL","None","32.4","PPT",4,"WS",,"Result"
"6327",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"TEMP","None","14.1","C",4,"WS",,"Result"
"6327",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"DO","None","8.1","MG/L",4,"WS",,"Result"
"6327",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"PH","None","8","PH",4,"WS",,"Result"
"6327",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"SAL","None","32.4","PPT",5,"WS",,"Result"
"6327",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","14.4","C",5,"WS",,"Result"
"6327",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"DO","None","7.7","MG/L",5,"WS",,"Result"
"6327",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"PH","None","8","PH",5,"WS",,"Result"
"6327",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32.2","PPT",1,"WS",,"Result"
"6327",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.5","C",1,"WS",,"Result"
"6327",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"DO","None","6.7","MG/L",1,"WS",,"Result"
"6327",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"PH","None","7.9","PH",1,"WS",,"Result"
"6327",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"NH3T","<","0.5","MG/L",1,"WS",,"Result"
"6327",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"NH3U","<","0.008","MG/L",1,"WS",,"Result"
"6328",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32.1","PPT",0,"WS",,"Result"
"6328",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","16.3","C",0,"WS",,"Result"
"6328",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.6","MG/L",0,"WS",,"Result"
"6328",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"PH","None","7.8","PH",0,"WS",,"Result"
"6328",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.5","MG/L",0,"WS",,"Result"
"6328",8/12/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.007","MG/L",0,"WS",,"Result"
"6328",8/13/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",1.00,"SAL","None","32.4","PPT",0,"WS",,"Result"
"6328",8/13/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","15.9","C",0,"WS",,"Result"
"6328",8/13/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",1.00,"DO","None","7.4","MG/L",0,"WS",,"Result"
"6328",8/13/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.1","PH",0,"WS",,"Result"
"6328",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.5","PPT",0,"WS",,"Result"
"6328",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","14.1","C",0,"WS",,"Result"
"6328",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.9","MG/L",0,"WS",,"Result"
"6328",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"PH","None","8","PH",0,"WS",,"Result"
"6328",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"NH3T","<","0.5","MG/L",0,"WS",,"Result"
"6328",8/14/2008 0:00:00,,"B08MG01","OL",-99.00,-99.00,"NR",2.00,"NH3U","<","0.01","MG/L",0,"WS",,"Result"
"6328",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32.2","PPT",1,"WS",,"Result"
"6328",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","15.3","C",1,"WS",,"Result"
"6328",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"DO","None","8.2","MG/L",1,"WS",,"Result"
"6328",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.1","PH",1,"WS",,"Result"
"6328",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"NH3T","<","0.5","MG/L",1,"WS",,"Result"
"6328",8/26/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",0.00,"NH3U","<","0.014","MG/L",1,"WS",,"Result"
"6328",8/26/2008 0:00:00,,"B08EE082608","IW",-99.00,-99.00,"NR",0.00,"NH3T","None","1.85","MG/L",0,"WS",,"Result"
"6328",8/26/2008 0:00:00,,"B08EE082608","IW",-99.00,-99.00,"NR",0.00,"NH3U","None","0.026","MG/L",0,"WS",,"Result"
"6328",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"SAL","None","31.8","PPT",2,"WS",,"Result"
"6328",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","14.8","C",2,"WS",,"Result"
"6328",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"DO","None","7.8","MG/L",2,"WS",,"Result"
"6328",8/27/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",1.00,"PH","None","8","PH",2,"WS",,"Result"
"6328",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.2","PPT",3,"WS",,"Result"
"6328",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","14.1","C",3,"WS",,"Result"
"6328",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.8","MG/L",3,"WS",,"Result"
"6328",8/28/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",2.00,"PH","None","8","PH",3,"WS",,"Result"
"6328",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"SAL","None","32.3","PPT",4,"WS",,"Result"
"6328",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","14.2","C",4,"WS",,"Result"
"6328",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"DO","None","6.8","MG/L",4,"WS",,"Result"
"6328",8/29/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.2","PH",4,"WS",,"Result"
"6328",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"SAL","None","32.4","PPT",5,"WS",,"Result"
"6328",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","14.3","C",5,"WS",,"Result"
"6328",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"DO","None","7.8","MG/L",5,"WS",,"Result"
"6328",8/30/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.3","PH",5,"WS",,"Result"
"6328",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"SAL","None","32.3","PPT",1,"WS",,"Result"
"6328",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","15","C",1,"WS",,"Result"
"6328",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"DO","None","7.6","MG/L",1,"WS",,"Result"
"6328",8/31/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.1","PH",1,"WS",,"Result"
"6328",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"SAL","None","32.4","PPT",2,"WS",,"Result"
"6328",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"TEMP","None","14.7","C",2,"WS",,"Result"
"6328",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"DO","None","7.7","MG/L",2,"WS",,"Result"
"6328",9/1/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",6.00,"PH","None","8.1","PH",2,"WS",,"Result"
"6328",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"SAL","None","31.9","PPT",3,"WS",,"Result"
"6328",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"TEMP","None","14.1","C",3,"WS",,"Result"
"6328",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"DO","None","7.8","MG/L",3,"WS",,"Result"
"6328",9/2/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",7.00,"PH","None","8","PH",3,"WS",,"Result"
"6328",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"SAL","None","32.4","PPT",4,"WS",,"Result"
"6328",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"TEMP","None","14.1","C",4,"WS",,"Result"
"6328",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"DO","None","8.2","MG/L",4,"WS",,"Result"
"6328",9/3/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",8.00,"PH","None","8","PH",4,"WS",,"Result"
"6328",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"SAL","None","32.4","PPT",5,"WS",,"Result"
"6328",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"TEMP","None","14.4","C",5,"WS",,"Result"
"6328",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"DO","None","7.6","MG/L",5,"WS",,"Result"
"6328",9/4/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",9.00,"PH","None","8","PH",5,"WS",,"Result"
"6328",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"SAL","None","32.4","PPT",1,"WS",,"Result"
"6328",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"TEMP","None","14.8","C",1,"WS",,"Result"
"6328",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"DO","None","7.8","MG/L",1,"WS",,"Result"
"6328",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"PH","None","8.1","PH",1,"WS",,"Result"
"6328",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"NH3T","<","0.5","MG/L",1,"WS",,"Result"
"6328",9/5/2008 0:00:00,,"B08EE082608","OL",-99.00,-99.00,"NR",10.00,"NH3U","<","0.014","MG/L",1,"WS",,"Result"
"6406",7/25/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32.2","PPT",0,"WS",,"QA"
"6406",7/25/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","16.9","C",0,"WS",,"QA"
"6406",7/25/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.6","MG/L",0,"WS",,"QA"
"6406",7/25/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",0.00,"PH","None","8","PH",0,"WS",,"QA"
"6406",7/25/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","1.38","MG/L",0,"WS",,"QA"
"6406",7/25/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.034","MG/L",0,"WS",,"QA"
"6406",7/26/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",1.00,"SAL","None","31.6","PPT",0,"WS",,"QA"
"6406",7/26/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","14.5","C",0,"WS",,"QA"
"6406",7/26/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",1.00,"DO","None","7.1","MG/L",0,"WS",,"QA"
"6406",7/26/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.1","PH",0,"WS",,"QA"
"6406",7/27/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",2.00,"SAL","None","31.2","PPT",0,"WS",,"QA"
"6406",7/27/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.4","C",0,"WS",,"QA"
"6406",7/27/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.9","MG/L",0,"WS",,"QA"
"6406",7/27/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",2.00,"PH","None","8.3","PH",0,"WS",,"QA"
"6406",7/27/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",2.00,"NH3T","None","2.55","MG/L",0,"WS",,"QA"
"6406",7/27/2008 0:00:00,,"B08MGSPLIT","OL",-99.00,-99.00,"NR",2.00,"NH3U","None","0.113","MG/L",0,"WS",,"QA"
"6406",7/29/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",0.00,"SAL","None","32.2","PPT",1,"WS",,"QA"
"6406",7/29/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",0.00,"TEMP","None","15.2","C",1,"WS",,"QA"
"6406",7/29/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",0.00,"DO","None","7.5","MG/L",1,"WS",,"QA"
"6406",7/29/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",0.00,"PH","None","8.1","PH",1,"WS",,"QA"
"6406",7/29/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",0.00,"NH3T","None","0.88","MG/L",1,"WS",,"QA"
"6406",7/29/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",0.00,"NH3U","None","0.025","MG/L",1,"WS",,"QA"
"6406",7/29/2008 0:00:00,,"B08EELPLSELTJR","IW",-99.00,-99.00,"NR",0.00,"NH3T","<","0.5","MG/L",0,"WS",,"QA"
"6406",7/29/2008 0:00:00,,"B08EELPLSELTJR","IW",-99.00,-99.00,"NR",0.00,"NH3U","<","0.014","MG/L",0,"WS",,"QA"
"6406",7/30/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",1.00,"SAL","None","32.1","PPT",2,"WS",,"QA"
"6406",7/30/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",1.00,"TEMP","None","15.8","C",2,"WS",,"QA"
"6406",7/30/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",1.00,"DO","None","7.4","MG/L",2,"WS",,"QA"
"6406",7/30/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",1.00,"PH","None","8.1","PH",2,"WS",,"QA"
"6406",7/31/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",2.00,"SAL","None","32.4","PPT",3,"WS",,"QA"
"6406",7/31/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",2.00,"TEMP","None","15.9","C",3,"WS",,"QA"
"6406",7/31/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",2.00,"DO","None","7.9","MG/L",3,"WS",,"QA"
"6406",7/31/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",2.00,"PH","None","8.1","PH",3,"WS",,"QA"
"6406",8/1/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",3.00,"SAL","None","31.8","PPT",4,"WS",,"QA"
"6406",8/1/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",3.00,"TEMP","None","15.1","C",4,"WS",,"QA"
"6406",8/1/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",3.00,"DO","None","7.7","MG/L",4,"WS",,"QA"
"6406",8/1/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",3.00,"PH","None","8.2","PH",4,"WS",,"QA"
"6406",8/2/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",4.00,"SAL","None","32.4","PPT",5,"WS",,"QA"
"6406",8/2/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",4.00,"TEMP","None","15.2","C",5,"WS",,"QA"
"6406",8/2/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",4.00,"DO","None","7.8","MG/L",5,"WS",,"QA"
"6406",8/2/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",4.00,"PH","None","8.1","PH",5,"WS",,"QA"
"6406",8/3/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",5.00,"SAL","None","32.3","PPT",1,"WS",,"QA"
"6406",8/3/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",5.00,"TEMP","None","15","C",1,"WS",,"QA"
"6406",8/3/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",5.00,"DO","None","7.5","MG/L",1,"WS",,"QA"
"6406",8/3/2008 0:00:00,,"B08EELPLSELTJR","OL",-99.00,-99.00,"NR",5.00,"PH","None","8.1","PH",1,"WS",,"QA"
