"B08Component","SampleType","B08_StationID","NominalLongitude","Orig_Survey","StratumB08","StratumB08_Actual","Region","RHMP","RHMP_stratum","RHMP_name","SD_Intense","PanelStatus","Abandoned","EvalStatus","EvalCode","EvalCodeReason","Replaced_ID","Replacement_ID","counter","sumTS","sumTNS","sumNT","sumNN","DisjointPolygonArea","DisjPolyArea_Adj","DisjPolyArea_AdjB","areawt_Unadj","areawt_Unadj4FRAMEERROR","areawt_Adj","areawt_AdjB","AREAWT_Final","GIS_Area_sqkm","FinalEstStratumArea","AdditionalComments","SCCWRP_SiteID","Orig_StationID","FinalPanel","MSPanel","Filename","EvalCode2","EvalCode2Reason","SampleLatitude","SampleLongitude","SampleDepth","InDepthRange","Region_Code","SD_CoPer_Lagoon","SD_Lagoon_Name","BenthicStation","SedGrabAttempt","SuccessSedGrab","SedGrabFailCode","SedGrabFailReason","SuccessBenthic","SumDisjPoly","SumDisjPolyArea_Adj","LastChangeDate","ToxicityStation","SuccessTox","CounterB","BsumTS","BsumTNS","BsumNT","BsumNN","areawt_FINALB","sameweight","adjust","Comments","AnalysisLatitude","AnalysisLongitude","AnalysisDepth"
"Coastal Ecology","Toxicity","6392",-118.28,"B08","Marina","Marina","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TNS","Targetted Not Sampled",,,1.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"Bight08_SiteID-0090",6392.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","OB","Obstructions",,,-99.00,"NA","2","N","NA",,"Y","N","N","Obstruction","N",17.54,17.54,1/13/2010 18:25:25,"Y","N",1.00,16.00,1.00,0.00,0.00,0.72,"Y","N","In Marina",,,-99.00
"Coastal Ecology","Toxicity","6335",-117.89,"B08","Marina","Marina","Newport Bay","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"Bight08_SiteID-0087",6335.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.60,-117.89,4.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",1.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.60,-117.89,3.90
"Coastal Ecology","Toxicity","6343",-117.90,"B03","Marina","Marina","Newport Bay","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"MSBight03-4065",4065.00,"B03_NSD_TCB_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.60,-117.90,3.80,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",2.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.60,-117.90,3.80
"Coastal Ecology","Toxicity","6344",-117.92,"B08","Marina","Marina","Newport Bay","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",3.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"Bight08_SiteID-0023",6344.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.61,-117.92,3.20,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",3.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.61,-117.92,3.10
"Coastal Ecology","Toxicity","6350",-117.92,"B98","Marina","Marina","Newport Bay","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",4.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"MSBight98-028",2136.00,"B98_NSD_TCB_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.61,-117.92,5.80,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",4.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.61,-117.92,5.80
"Coastal Ecology","Toxicity","6406",-118.07,"B08","Marina","Marina","Huntington Harbor","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",5.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"Bight08_SiteID-0035",6406.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.72,-118.07,4.70,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",5.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.72,-118.07,4.00
"Coastal Ecology","Toxicity","6472",-118.12,"B03","Marina","Marina","Alamitos Bay","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",6.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"MSBight03-4018",4018.00,"B03_NSD_TCB_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.75,-118.12,5.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",6.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.75,-118.12,5.00
"Coastal Ecology","Toxicity","6479",-118.12,"B08","Marina","Marina","Alamitos Bay","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",7.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"Bight08_SiteID-0186",6479.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.76,-118.12,4.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",7.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.76,-118.12,4.00
"Coastal Ecology","Toxicity","6482",-118.25,"B08","Marina","Marina","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",8.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"Bight08_SiteID-0074",6482.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.76,-118.25,13.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",8.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.76,-118.25,14.00
"Coastal Ecology","Toxicity","6489",-118.24,"B03","Marina","Marina","Los Angeles/Long Beach","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",9.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"MSBight03-4010",4010.00,"B03_NSD_TCB_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.76,-118.24,4.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",9.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.76,-118.24,4.00
"Coastal Ecology","Toxicity","6513",-118.45,"B03","Marina","Marina","Marina del Rey","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",10.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"MSBight03-4085",4085.00,"B03_NSD_TCB_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.96,-118.45,7.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",10.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.96,-118.45,7.00
"Coastal Ecology","Toxicity","6518",-118.44,"B98","Marina","Marina","Marina del Rey","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",11.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"MSBight98-039",2448.00,"B98_NSD_TCB_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.97,-118.44,7.10,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",11.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.97,-118.44,6.80
"Coastal Ecology","Toxicity","6527",-118.44,"B08","Marina","Marina","Marina del Rey","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",12.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"Bight08_SiteID-0070",6527.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.98,-118.44,4.50,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",12.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.98,-118.44,4.40
"Coastal Ecology","Toxicity","6530",-118.45,"B98","Marina","Marina","Marina del Rey","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",13.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"MSBight98-023",2443.00,"B98_NSD_TCB_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",33.98,-118.45,3.60,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",13.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,33.98,-118.45,3.80
"Coastal Ecology","Toxicity","6549",-119.22,"B98","Marina","Marina","Oxnard/Channel I. Harbor","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",14.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"MSBight98-018",2130.00,"B98_NSD_TCB_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",34.17,-119.22,4.20,"Y","3","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",14.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,34.17,-119.22,4.20
"Coastal Ecology","Toxicity","6560",-119.26,"B08","Marina","Marina","Ventura Harbor","N","NA","NA","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",15.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"Bight08_SiteID-0239",6560.00,"B08_NSD_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",34.24,-119.26,4.10,"Y","3","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",15.00,16.00,1.00,0.00,0.00,0.72,"Y","N",,34.24,-119.26,4.20
"Coastal Ecology","Toxicity","6649",-118.45,"B08","Marina","Marina","Marina del Rey","N","NA","NA","N","Overdraw1",0,"Eval","TS","Targetted Sampled",,"NA",16.00,16.00,1.00,0.00,0.00,12.34,12.34,12.34,0.77,0.72,0.72,0.72,0.72,17.54,17.54,,"Bight08_SiteID-0006",6649.00,"B08OverSamp_NSD","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",33.97,-118.45,3.00,"Y","2","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",16.00,16.00,1.00,0.00,0.00,0.72,"Y","N","Sample restored to database 9/28/09",33.97,-118.45,3.00
"Coastal Ecology","Toxicity","6325",-117.70,"B08","Marina","Marina","Dana Point Harbor","Y","Deep","Dana Point Harbor-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,1.00,0.00,0.00,0.00,0.09,0.09,0.09,0.08,0.08,0.08,0.08,0.08,17.54,17.54,,"ALL_RHMP_B08-032",6325.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",33.46,-117.70,5.60,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",1.00,1.00,0.00,0.00,0.00,0.08,"Y","N",,33.46,-117.70,5.60
"Coastal Ecology","Toxicity","6213",-117.24,"B08","Marina","Marina","Mission Bay","Y","Deep","Mission Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,1.00,0.00,0.00,0.00,0.25,0.25,0.25,0.24,0.24,0.24,0.24,0.24,17.54,17.54,,"Bight08_SiteID-0177",6213.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.76,-117.24,5.27,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",1.00,1.00,0.00,0.00,0.00,0.24,"Y","N",,32.76,-117.24,5.27
"Coastal Ecology","Toxicity","6294",-117.39,"B08","Marina","Marina","Oceanside Harbor","Y","Deep","Oceanside Harbor-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,1.00,0.00,0.00,0.00,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.04,17.54,17.54,,"ALL_RHMP_B08-064",6294.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",33.20,-117.39,7.86,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",1.00,1.00,0.00,0.00,0.00,0.04,"Y","N",,33.20,-117.39,7.86
"Coastal Ecology","Toxicity","6153",-117.23,"B98","Marina","Marina","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,3.00,0.00,0.00,0.00,0.96,0.96,0.96,0.32,0.32,0.32,0.32,0.32,17.54,17.54,,"MSBight98-017",2223.00,"B98RHMP_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.71,-117.23,5.76,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",1.00,3.00,0.00,0.00,0.00,0.32,"Y","N",,32.71,-117.23,5.76
"Coastal Ecology","Toxicity","6168",-117.17,"B08","Marina","Marina","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,3.00,0.00,0.00,0.00,0.96,0.96,0.96,0.32,0.32,0.32,0.32,0.32,17.54,17.54,,"Bight08_SiteID-0097",6168.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.72,-117.17,6.49,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",2.00,3.00,0.00,0.00,0.00,0.32,"Y","N",,32.72,-117.17,6.49
"Coastal Ecology","Toxicity","6174",-117.17,"B08","Marina","Marina","San Diego Bay","Y","Deep","San Diego Bay-Deep","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",3.00,3.00,0.00,0.00,0.00,0.96,0.96,0.96,0.32,0.32,0.32,0.32,0.32,17.54,17.54,,"Bight08_SiteID-0161",6174.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.72,-117.17,5.66,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",3.00,3.00,0.00,0.00,0.00,0.32,"Y","N",,32.72,-117.17,5.66
"Coastal Ecology","Toxicity","6328",-117.70,"B08","Marina","Marina","Dana Point Harbor","Y","Fresh","Dana Point Harbor-Fresh","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,1.00,0.00,0.00,0.00,0.01,0.01,0.01,6.0e-03,6.0e-03,6.0e-03,6.0e-03,6.0e-03,17.54,17.54,,"ALL_RHMP_B08-160",6328.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",33.46,-117.70,3.13,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",1.00,1.00,0.00,0.00,0.00,6.0e-03,"Y","N",,33.46,-117.70,3.13
"Coastal Ecology","Toxicity","6320",-117.69,"B08","Marina","Marina","Dana Point Harbor","Y","Marina","Dana Point Harbor-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,1.00,0.00,0.00,0.00,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,17.54,17.54,,"ALL_RHMP_B08-016",6320.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",33.45,-117.69,3.04,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",1.00,1.00,0.00,0.00,0.00,0.23,"Y","N",,33.45,-117.69,3.04
"Coastal Ecology","Toxicity","6204",-117.23,"B03","Marina","Marina","Mission Bay","Y","Marina","Mission Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,2.00,0.00,0.00,0.00,0.28,0.28,0.28,0.13,0.13,0.13,0.13,0.13,17.54,17.54,,"MSBight03-4204",4204.00,"B03RHMP_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.76,-117.23,6.49,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",1.00,2.00,0.00,0.00,0.00,0.13,"Y","N",,32.76,-117.23,6.49
"Coastal Ecology","Toxicity","6211",-117.23,"B98","Marina","Marina","Mission Bay","Y","Marina","Mission Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,2.00,0.00,0.00,0.00,0.28,0.28,0.28,0.13,0.13,0.13,0.13,0.13,17.54,17.54,,"MSBight98-192",2425.00,"B98RHMP_Intense_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.76,-117.23,2.56,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",2.00,2.00,0.00,0.00,0.00,0.13,"Y","N",,32.76,-117.23,2.56
"Coastal Ecology","Toxicity","6288",-117.39,"B08","Marina","Marina","Oceanside Harbor","Y","Marina","Oceanside Harbor-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,1.00,0.00,0.00,0.00,0.12,0.12,0.12,0.11,0.11,0.11,0.11,0.11,17.54,17.54,,"ALL_RHMP_B08-048",6288.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",33.20,-117.39,4.51,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",1.00,1.00,0.00,0.00,0.00,0.11,"Y","N",,33.20,-117.39,4.51
"Coastal Ecology","Toxicity","6025",-117.13,"B03","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"MSBight03-4052",4052.00,"B03RHMP_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.62,-117.13,3.65,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",1.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.62,-117.13,3.65
"Coastal Ecology","Toxicity","6027",-117.13,"B03","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",2.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"MSBight03-4212",4212.00,"B03RHMP_Intense_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.62,-117.13,3.53,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",2.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.62,-117.13,3.53
"Coastal Ecology","Toxicity","6145",-117.23,"B98","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",3.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"MSBight98-193",2226.00,"B98RHMP_Intense_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.71,-117.23,7.01,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",3.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.71,-117.23,7.01
"Coastal Ecology","Toxicity","6148",-117.23,"B08","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",4.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"Bight08_SiteID-0133",6148.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.71,-117.23,4.81,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",4.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.71,-117.23,4.81
"Coastal Ecology","Toxicity","6151",-117.23,"B08","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",5.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"ALL_RHMP_B08-005",6151.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.71,-117.22,4.66,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",5.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.71,-117.22,4.66
"Coastal Ecology","Toxicity","6157",-117.22,"B03","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",6.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"MSBight03-4140",4140.00,"B03RHMP_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.71,-117.22,3.59,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",6.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.71,-117.22,3.59
"Coastal Ecology","Toxicity","6159",-117.23,"B03","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",7.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"MSBight03-4076",4076.00,"B03RHMP_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.71,-117.23,3.32,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",7.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.71,-117.23,3.32
"Coastal Ecology","Toxicity","6161",-117.22,"B98","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",8.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"MSBight98-081",2222.00,"B98RHMP_Panel_1","MSB98Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.71,-117.22,4.99,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",8.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.71,-117.22,4.99
"Coastal Ecology","Toxicity","6165",-117.22,"B08","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",9.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"Bight08_SiteID-0197",6165.00,"B08RHMP_Panel_1","NA","Bight08_Sites_04222008.shp","TS","Targetted Sampled",32.72,-117.22,4.57,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",9.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.72,-117.22,4.57
"Coastal Ecology","Toxicity","6171",-117.22,"B08","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",10.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"ALL_RHMP_B08-009",6171.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",32.72,-117.22,4.69,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",10.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.72,-117.22,4.69
"Coastal Ecology","Toxicity","6177",-117.20,"B03","Marina","Marina","San Diego Bay","Y","Marina","San Diego Bay-Marina","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",11.00,11.00,0.00,0.00,0.00,1.76,1.76,1.76,0.16,0.16,0.16,0.16,0.16,17.54,17.54,,"MSBight03-4284",4284.00,"B03RHMP_Intense_Panel_1","MSB03Panel_1","B03_and_B98_Panel1_043008.shp","TS","Targetted Sampled",32.72,-117.20,3.84,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:24,"Y","Y",11.00,11.00,0.00,0.00,0.00,0.16,"Y","N",,32.72,-117.20,3.84
"Coastal Ecology","Toxicity","6327",-117.70,"B08","Marina","Marina","Dana Point Harbor","Y","Shallow","Dana Point Harbor-Shallow","N","Panel1",0,"Eval","TS","Targetted Sampled",,"NA",1.00,1.00,0.00,0.00,0.00,0.08,0.08,0.08,0.07,0.07,0.07,0.07,0.07,17.54,17.54,,"ALL_RHMP_B08-096",6327.00,"RHMP_Panel_1","NA","ALL_RHMP_B08_05022008_SitesD.shp","TS","Targetted Sampled",33.46,-117.70,3.65,"Y","1","N","NA",,"Y","Y","None","No Failure","Y",17.54,17.54,1/13/2010 18:25:25,"Y","Y",1.00,1.00,0.00,0.00,0.00,0.07,"Y","N",,33.46,-117.70,3.65
