"Labcode","QABatch","StationID","Parameter","Matrix","Dilution","Concentration","Timepoint","Qualifier","Value"
"GC","EE1","2184","H2S","IW",0.00,0.00,10.00,,0.04
"GC","EE1","2184","NH3U","OL",0.00,0.00,0.00,"<",2.0e-03
"GC","EE1","2184","NH3U","IW",0.00,0.00,10.00,,7.0e-03
"GC","EE1","2184","SAL","IW",0.00,0.00,10.00,,24.00
"GC","EE1","2184","PH","IW",0.00,0.00,10.00,,7.31
"GC","EE1","2184","DO","OL",0.00,0.00,10.00,,8.30
"GC","EE1","2184","ST","IW",0.00,0.00,0.00,,0.21
"GC","EE1","2184","NH3T","IW",0.00,0.00,0.00,,3.30
"GC","EE1","2184","SAL","IW",0.00,0.00,0.00,,35.00
"GC","EE1","2184","ST","IW",0.00,0.00,10.00,,0.20
"GC","EE1","2185","PH","IW",0.00,0.00,10.00,,7.40
"GC","EE1","2185","PH","OL",0.00,0.00,10.00,,8.01
"GC","EE1","2185","NH3T","OL",0.00,0.00,10.00,,0.44
"GC","EE1","2185","NH3U","OL",0.00,0.00,0.00,"<",2.0e-03
"GC","EE1","2185","NH3T","OL",0.00,0.00,0.00,"<",0.10
"GC","EE1","2185","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2185","PH","OL",0.00,0.00,0.00,,7.84
"GC","EE1","2185","DO","OL",0.00,0.00,0.00,,8.28
"GC","EE1","2185","H2S","IW",0.00,0.00,10.00,,0.03
"GC","EE1","2185","ST","IW",0.00,0.00,10.00,,0.17
"GC","EE1","2185","NH3U","IW",0.00,0.00,10.00,,8.0e-03
"GC","EE1","2185","SAL","IW",0.00,0.00,10.00,,23.00
"GC","EE1","2185","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","2185","NH3U","OL",0.00,0.00,10.00,,9.0e-03
"GC","EE1","2185","NH3T","IW",0.00,0.00,10.00,,1.60
"GC","EE1","2185","ST","IW",0.00,0.00,0.00,,0.17
"GC","EE1","2185","PH","IW",0.00,0.00,0.00,,7.21
"GC","EE1","2185","SAL","IW",0.00,0.00,0.00,,34.00
"GC","EE1","2185","DO","OL",0.00,0.00,10.00,,8.27
"GC","EE1","2185","NH3U","IW",0.00,0.00,0.00,,0.01
"GC","EE1","2185","H2S","IW",0.00,0.00,0.00,,0.05
"GC","EE1","2185","NH3T","IW",0.00,0.00,0.00,,3.80
"GC","EE1","2186","PH","IW",0.00,0.00,0.00,,7.66
"GC","EE1","2186","SAL","IW",0.00,0.00,0.00,,34.00
"GC","EE1","2186","H2S","IW",0.00,0.00,10.00,,0.02
"GC","EE1","2186","NH3T","IW",0.00,0.00,0.00,,3.80
"GC","EE1","2186","NH3U","IW",0.00,0.00,0.00,,0.03
"GC","EE1","2186","ST","IW",0.00,0.00,0.00,,0.27
"GC","EE1","2186","H2S","IW",0.00,0.00,0.00,,0.03
"GC","EE1","2186","PH","IW",0.00,0.00,10.00,,7.52
"GC","EE1","2186","SAL","IW",0.00,0.00,10.00,,22.00
"GC","EE1","2186","NH3T","IW",0.00,0.00,10.00,,1.20
"GC","EE1","2186","NH3U","IW",0.00,0.00,10.00,,8.0e-03
"GC","EE1","2186","ST","IW",0.00,0.00,10.00,,0.17
"GC","EE1","2186","DO","OL",0.00,0.00,0.00,,7.34
"GC","EE1","2186","NH3U","OL",0.00,0.00,0.00,"<",2.0e-03
"GC","EE1","2186","NH3T","OL",0.00,0.00,0.00,"<",0.10
"GC","EE1","2186","PH","OL",0.00,0.00,0.00,,7.74
"GC","EE1","2186","NH3U","OL",0.00,0.00,10.00,,0.01
"GC","EE1","2186","NH3T","OL",0.00,0.00,10.00,,0.40
"GC","EE1","2186","DO","OL",0.00,0.00,10.00,,8.44
"GC","EE1","2186","PH","OL",0.00,0.00,10.00,,8.07
"GC","EE1","2186","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","2186","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2187","ST","IW",0.00,0.00,0.00,,0.24
"GC","EE1","2187","H2S","IW",0.00,0.00,0.00,,0.03
"GC","EE1","2187","NH3U","OL",0.00,0.00,0.00,"<",2.0e-03
"GC","EE1","2187","NH3T","OL",0.00,0.00,0.00,"<",0.10
"GC","EE1","2187","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2187","PH","OL",0.00,0.00,0.00,,7.90
"GC","EE1","2187","SAL","IW",0.00,0.00,10.00,,22.00
"GC","EE1","2187","PH","IW",0.00,0.00,10.00,,7.53
"GC","EE1","2187","NH3U","IW",0.00,0.00,0.00,,0.01
"GC","EE1","2187","NH3T","IW",0.00,0.00,10.00,,1.20
"GC","EE1","2187","H2S","IW",0.00,0.00,10.00,,0.02
"GC","EE1","2187","ST","IW",0.00,0.00,10.00,,0.14
"GC","EE1","2187","DO","OL",0.00,0.00,0.00,,8.43
"GC","EE1","2187","DO","OL",0.00,0.00,10.00,,8.26
"GC","EE1","2187","NH3T","IW",0.00,0.00,0.00,,2.60
"GC","EE1","2187","NH3U","IW",0.00,0.00,10.00,,8.0e-03
"GC","EE1","2187","PH","OL",0.00,0.00,10.00,,7.98
"GC","EE1","2187","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","2187","NH3T","OL",0.00,0.00,10.00,,0.41
"GC","EE1","2187","NH3U","OL",0.00,0.00,10.00,,8.0e-03
"GC","EE1","2187","SAL","IW",0.00,0.00,0.00,,34.00
"GC","EE1","2187","PH","IW",0.00,0.00,0.00,,7.52
"GC","EE1","2311","NH3T","IW",0.00,0.00,10.00,,4.20
"GC","EE1","2311","NH3T","OL",0.00,0.00,0.00,,1.80
"GC","EE1","2311","NH3U","OL",0.00,0.00,0.00,,0.01
"GC","EE1","2311","NH3U","OL",0.00,0.00,10.00,,0.11
"GC","EE1","2311","H2S","IW",0.00,0.00,0.00,,0.13
"GC","EE1","2311","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2311","PH","OL",0.00,0.00,0.00,,7.61
"GC","EE1","2311","H2S","IW",0.00,0.00,10.00,,0.09
"GC","EE1","2311","PH","IW",0.00,0.00,10.00,,7.14
"GC","EE1","2311","NH3U","IW",0.00,0.00,10.00,,0.01
"GC","EE1","2311","ST","IW",0.00,0.00,0.00,,0.52
"GC","EE1","2311","SAL","IW",0.00,0.00,10.00,,24.00
"GC","EE1","2311","DO","OL",0.00,0.00,10.00,,7.77
"GC","EE1","2311","NH3T","OL",0.00,0.00,10.00,,2.40
"GC","EE1","2311","DO","OL",0.00,0.00,0.00,,7.94
"GC","EE1","2311","SAL","OL",0.00,0.00,10.00,,23.00
"GC","EE1","2311","PH","OL",0.00,0.00,10.00,,8.37
"GC","EE1","2311","SAL","IW",0.00,0.00,0.00,,35.00
"GC","EE1","2311","NH3T","IW",0.00,0.00,0.00,,2.60
"GC","EE1","2311","NH3U","IW",0.00,0.00,0.00,,0.01
"GC","EE1","2311","PH","IW",0.00,0.00,0.00,,7.27
"GC","EE1","2311","ST","IW",0.00,0.00,10.00,,0.29
"GC","EE1","2431","SAL","IW",0.00,0.00,0.00,,35.00
"GC","EE1","2431","NH3T","IW",0.00,0.00,0.00,,8.40
"GC","EE1","2431","NH3U","IW",0.00,0.00,0.00,,0.03
"GC","EE1","2431","H2S","IW",0.00,0.00,0.00,,0.04
"GC","EE1","2431","DO","OL",0.00,0.00,10.00,,8.35
"GC","EE1","2431","PH","OL",0.00,0.00,10.00,,8.09
"GC","EE1","2431","NH3T","IW",0.00,0.00,10.00,,4.90
"GC","EE1","2431","ST","IW",0.00,0.00,0.00,,0.20
"GC","EE1","2431","NH3T","OL",0.00,0.00,10.00,,2.40
"GC","EE1","2431","NH3U","OL",0.00,0.00,0.00,,2.0e-03
"GC","EE1","2431","NH3T","OL",0.00,0.00,0.00,,0.72
"GC","EE1","2431","ST","IW",0.00,0.00,10.00,,0.13
"GC","EE1","2431","NH3U","OL",0.00,0.00,10.00,,0.06
"GC","EE1","2431","PH","IW",0.00,0.00,0.00,,7.31
"GC","EE1","2431","PH","IW",0.00,0.00,10.00,,7.54
"GC","EE1","2431","SAL","IW",0.00,0.00,10.00,,23.00
"GC","EE1","2431","NH3U","IW",0.00,0.00,10.00,,0.03
"GC","EE1","2431","H2S","IW",0.00,0.00,10.00,,0.02
"GC","EE1","2431","SAL","OL",0.00,0.00,0.00,,22.00
"GC","EE1","2431","PH","OL",0.00,0.00,0.00,,7.11
"GC","EE1","2431","DO","OL",0.00,0.00,0.00,,7.70
"GC","EE1","2431","SAL","OL",0.00,0.00,10.00,,22.00
"GC","EE1","2432","NH3U","OL",0.00,0.00,0.00,,4.0e-03
"GC","EE1","2432","NH3T","OL",0.00,0.00,0.00,,0.24
"GC","EE1","2432","SAL","OL",0.00,0.00,0.00,,20.00
"GC","EE1","2432","PH","OL",0.00,0.00,0.00,,7.87
"GC","EE1","2432","DO","OL",0.00,0.00,0.00,,8.44
"GC","EE1","2432","NH3T","IW",0.00,0.00,10.00,,1.50
"GC","EE1","2432","NH3U","OL",0.00,0.00,10.00,,0.02
"GC","EE1","2432","NH3T","OL",0.00,0.00,10.00,,1.00
"GC","EE1","2432","SAL","OL",0.00,0.00,10.00,,21.00
"GC","EE1","2432","PH","OL",0.00,0.00,10.00,,7.98
"GC","EE1","2432","DO","OL",0.00,0.00,10.00,,8.23
"GC","EE1","2432","H2S","IW",0.00,0.00,0.00,,0.04
"GC","EE1","2432","H2S","IW",0.00,0.00,10.00,,0.01
"GC","EE1","2432","SAL","IW",0.00,0.00,10.00,,21.00
"GC","EE1","2432","ST","IW",0.00,0.00,0.00,,0.17
"GC","EE1","2432","NH3U","IW",0.00,0.00,10.00,,0.01
"GC","EE1","2432","ST","IW",0.00,0.00,10.00,,0.17
"GC","EE1","2432","PH","IW",0.00,0.00,0.00,,7.26
"GC","EE1","2432","SAL","IW",0.00,0.00,0.00,,35.00
"GC","EE1","2432","NH3T","IW",0.00,0.00,0.00,,3.30
"GC","EE1","2432","NH3U","IW",0.00,0.00,0.00,,0.01
"GC","EE1","2432","PH","IW",0.00,0.00,10.00,,7.77
"SC","EE10","0000","DO","RT",0.00,3.20,4.00,"NA",-99.00
"SC","EE10","0000","SAL","RT",0.00,1.00,4.00,"NA",-99.00
"SC","EE10","0000","TEMP","RT",0.00,1.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3T","RT",0.00,1.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3U","RT",0.00,3.20,4.00,"NA",-99.00
"SC","EE10","0000","PH","RT",0.00,1.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3T","RT",0.00,0.00,0.00,"NA",-99.00
"SC","EE10","0000","PH","RT",0.00,0.00,0.00,,7.95
"SC","EE10","0000","TEMP","RT",0.00,3.20,4.00,"NA",-99.00
"SC","EE10","0000","PH","RT",0.00,3.20,4.00,"NA",-99.00
"SC","EE10","0000","SAL","RT",0.00,0.00,0.00,,19.70
"SC","EE10","0000","DO","RT",0.00,0.00,0.00,,7.40
"SC","EE10","0000","DO","RT",0.00,5.60,4.00,"NA",-99.00
"SC","EE10","0000","SAL","RT",0.00,3.20,4.00,"NA",-99.00
"SC","EE10","0000","TEMP","RT",0.00,0.00,0.00,,15.00
"SC","EE10","0000","NH3T","RT",0.00,3.20,4.00,"NA",-99.00
"SC","EE10","0000","NH3U","RT",0.00,1.00,4.00,"NA",-99.00
"SC","EE10","0000","SAL","RT",0.00,15.00,0.00,,18.60
"SC","EE10","0000","NH3U","RT",0.00,5.60,0.00,"NA",-99.00
"SC","EE10","0000","DO","RT",0.00,10.00,0.00,"NA",-99.00
"SC","EE10","0000","PH","RT",0.00,10.00,0.00,"NA",-99.00
"SC","EE10","0000","SAL","RT",0.00,10.00,0.00,"NA",-99.00
"SC","EE10","0000","PH","RT",0.00,5.60,4.00,"NA",-99.00
"SC","EE10","0000","NH3T","RT",0.00,10.00,0.00,"NA",-99.00
"SC","EE10","0000","NH3U","RT",0.00,10.00,0.00,"NA",-99.00
"SC","EE10","0000","TEMP","RT",0.00,10.00,0.00,,15.00
"SC","EE10","0000","PH","RT",0.00,15.00,0.00,,7.86
"SC","EE10","0000","DO","RT",0.00,1.00,4.00,"NA",-99.00
"SC","EE10","0000","TEMP","RT",0.00,15.00,0.00,,15.00
"SC","EE10","0000","NH3T","RT",0.00,15.00,0.00,"NA",-99.00
"SC","EE10","0000","NH3U","RT",0.00,15.00,0.00,"NA",-99.00
"SC","EE10","0000","DO","RT",0.00,0.00,4.00,"NA",-99.00
"SC","EE10","0000","SAL","RT",0.00,0.00,4.00,"NA",-99.00
"SC","EE10","0000","TEMP","RT",0.00,0.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3T","RT",0.00,0.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3U","RT",0.00,0.00,4.00,"NA",-99.00
"SC","EE10","0000","DO","RT",0.00,15.00,0.00,,7.50
"SC","EE10","0000","TEMP","IW",0.00,0.00,0.00,,15.00
"SC","EE10","0000","TEMP","RT",0.00,15.00,4.00,"NA",-99.00
"SC","EE10","0000","TEMP","RT",0.00,3.20,0.00,,15.00
"SC","EE10","0000","NH3T","RT",0.00,3.20,0.00,"NA",-99.00
"SC","EE10","0000","SAL","RT",0.00,15.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3U","OL",0.00,0.00,0.00,,6.62935105915743e-03
"SC","EE10","0000","NH3T","RT",0.00,15.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3U","RT",0.00,15.00,4.00,"NA",-99.00
"SC","EE10","0000","DO","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","0000","PH","RT",0.00,15.00,4.00,"NA",-99.00
"SC","EE10","0000","SAL","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","0000","DO","RT",0.00,15.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3T","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","0000","NH3U","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","0000","PH","OL",0.00,0.00,0.00,,7.72
"SC","EE10","0000","SAL","OL",0.00,0.00,0.00,,19.17
"SC","EE10","0000","TEMP","OL",0.00,0.00,0.00,,15.00
"SC","EE10","0000","NH3T","OL",0.00,0.00,0.00,,0.52
"SC","EE10","0000","NH3T","RT",0.00,5.60,0.00,"NA",-99.00
"SC","EE10","0000","PH","RT",0.00,0.00,4.00,"NA",-99.00
"SC","EE10","0000","PH","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","0000","PH","RT",0.00,10.00,4.00,"NA",-99.00
"SC","EE10","0000","TEMP","RT",0.00,5.60,4.00,"NA",-99.00
"SC","EE10","0000","NH3T","RT",0.00,5.60,4.00,"NA",-99.00
"SC","EE10","0000","NH3U","RT",0.00,0.00,0.00,"NA",-99.00
"SC","EE10","0000","DO","RT",0.00,1.00,0.00,"NA",-99.00
"SC","EE10","0000","PH","RT",0.00,1.00,0.00,,7.83
"SC","EE10","0000","NH3U","RT",0.00,5.60,4.00,"NA",-99.00
"SC","EE10","0000","DO","RT",0.00,10.00,4.00,"NA",-99.00
"SC","EE10","0000","SAL","RT",0.00,1.00,0.00,"NA",-99.00
"SC","EE10","0000","SAL","RT",0.00,3.20,0.00,"NA",-99.00
"SC","EE10","0000","NH3T","RT",0.00,1.00,0.00,"NA",-99.00
"SC","EE10","0000","SAL","RT",0.00,5.60,4.00,"NA",-99.00
"SC","EE10","0000","DO","OL",0.00,0.00,0.00,,7.20
"SC","EE10","0000","SAL","RT",0.00,10.00,4.00,"NA",-99.00
"SC","EE10","0000","TEMP","RT",0.00,10.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3T","RT",0.00,10.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3U","RT",0.00,10.00,4.00,"NA",-99.00
"SC","EE10","0000","NH3U","RT",0.00,1.00,0.00,"NA",-99.00
"SC","EE10","0000","DO","RT",0.00,3.20,0.00,"NA",-99.00
"SC","EE10","0000","PH","RT",0.00,3.20,0.00,"NA",-99.00
"SC","EE10","0000","TEMP","RT",0.00,1.00,0.00,,15.00
"SC","EE10","0000","PH","RT",0.00,5.60,0.00,,7.85
"SC","EE10","0000","NH3T","OL",0.00,0.00,9.00,"<",2.0e-03
"SC","EE10","0000","TEMP","OL",0.00,0.00,9.00,"<",2.0e-03
"SC","EE10","0000","SAL","OL",0.00,0.00,9.00,"<",2.0e-03
"SC","EE10","0000","PH","OL",0.00,0.00,9.00,"<",2.0e-03
"SC","EE10","0000","NH3U","OL",0.00,0.00,9.00,"<",2.0e-03
"SC","EE10","0000","DO","OL",0.00,0.00,9.00,"<",2.0e-03
"SC","EE10","0000","SAL","RT",0.00,5.60,0.00,,19.50
"SC","EE10","0000","TEMP","RT",0.00,5.60,0.00,,15.00
"SC","EE10","0000","DO","RT",0.00,5.60,0.00,"NA",-99.00
"SC","EE10","0000","NH3U","RT",0.00,3.20,0.00,"NA",-99.00
"SC","EE10","2226","NH3U","IW",0.00,0.00,0.00,,0.02
"SC","EE10","2226","DO","OL",0.00,0.00,9.00,,8.60
"SC","EE10","2226","PH","OL",0.00,0.00,9.00,,8.15
"SC","EE10","2226","SAL","OL",0.00,0.00,9.00,,21.52
"SC","EE10","2226","TEMP","OL",0.00,0.00,9.00,,14.50
"SC","EE10","2226","NH3T","OL",0.00,0.00,9.00,,1.27
"SC","EE10","2226","NH3U","OL",0.00,0.00,9.00,,0.04
"SC","EE10","2226","DO","IW",0.00,0.00,0.00,"NA",-99.00
"SC","EE10","2226","PH","IW",0.00,0.00,0.00,,7.31
"SC","EE10","2226","SAL","IW",0.00,0.00,0.00,,27.40
"SC","EE10","2226","TEMP","IW",0.00,0.00,0.00,,15.00
"SC","EE10","2226","NH3T","IW",0.00,0.00,0.00,,4.83
"SC","EE10","2226","TEMP","OL",0.00,0.00,0.00,,15.00
"SC","EE10","2226","DO","OL",0.00,0.00,0.00,,7.70
"SC","EE10","2226","PH","OL",0.00,0.00,0.00,,8.02
"SC","EE10","2226","SAL","OL",0.00,0.00,0.00,,19.84
"SC","EE10","2226","NH3U","OL",0.00,0.00,0.00,,0.01
"SC","EE10","2226","NH3T","OL",0.00,0.00,0.00,,0.68
"SC","EE10","2228","NH3U","OL",0.00,0.00,0.00,,0.01
"SC","EE10","2228","TEMP","OL",0.00,0.00,0.00,,15.00
"SC","EE10","2228","NH3T","IW",0.00,0.00,0.00,,7.31
"SC","EE10","2228","SAL","IW",0.00,0.00,0.00,,27.34
"SC","EE10","2228","NH3T","OL",0.00,0.00,0.00,,0.65
"SC","EE10","2228","DO","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","2228","NH3U","IW",0.00,0.00,0.00,,0.04
"SC","EE10","2228","NH3U","OL",0.00,0.00,9.00,,0.03
"SC","EE10","2228","NH3T","OL",0.00,0.00,9.00,,1.23
"SC","EE10","2228","TEMP","OL",0.00,0.00,9.00,,14.50
"SC","EE10","2228","SAL","OL",0.00,0.00,9.00,,20.98
"SC","EE10","2228","PH","OL",0.00,0.00,9.00,,8.04
"SC","EE10","2228","DO","OL",0.00,0.00,9.00,,8.60
"SC","EE10","2228","PH","IW",0.00,0.00,0.00,,7.38
"SC","EE10","2228","SAL","OL",0.00,0.00,0.00,,19.64
"SC","EE10","2228","PH","OL",0.00,0.00,0.00,,7.98
"SC","EE10","2228","DO","OL",0.00,0.00,0.00,,7.40
"SC","EE10","2228","TEMP","IW",0.00,0.00,0.00,,15.00
"SC","EE10","2229","NH3U","OL",0.00,0.00,9.00,,0.19
"SC","EE10","2229","NH3T","OL",0.00,0.00,0.00,,1.47
"SC","EE10","2229","TEMP","OL",0.00,0.00,0.00,,15.00
"SC","EE10","2229","SAL","OL",0.00,0.00,0.00,,19.91
"SC","EE10","2229","PH","OL",0.00,0.00,0.00,,8.00
"SC","EE10","2229","DO","OL",0.00,0.00,0.00,,7.60
"SC","EE10","2229","DO","OL",0.00,0.00,9.00,,8.50
"SC","EE10","2229","PH","OL",0.00,0.00,9.00,,8.22
"SC","EE10","2229","SAL","OL",0.00,0.00,9.00,,21.18
"SC","EE10","2229","NH3T","OL",0.00,0.00,9.00,,5.18
"SC","EE10","2229","NH3U","IW",0.00,0.00,0.00,,0.10
"SC","EE10","2229","TEMP","OL",0.00,0.00,9.00,,14.50
"SC","EE10","2229","TEMP","IW",0.00,0.00,0.00,,15.00
"SC","EE10","2229","SAL","IW",0.00,0.00,0.00,,27.62
"SC","EE10","2229","DO","IW",0.00,0.00,0.00,"NA",-99.00
"SC","EE10","2229","PH","IW",0.00,0.00,0.00,,7.45
"SC","EE10","2229","NH3U","OL",0.00,0.00,0.00,,0.03
"SC","EE10","2229","NH3T","IW",0.00,0.00,0.00,,16.70
"SC","EE10","2231","SAL","OL",0.00,0.00,0.00,,19.56
"SC","EE10","2231","NH3U","OL",0.00,0.00,9.00,,0.23
"SC","EE10","2231","TEMP","IW",0.00,0.00,0.00,,15.00
"SC","EE10","2231","TEMP","OL",0.00,0.00,0.00,,15.00
"SC","EE10","2231","NH3T","OL",0.00,0.00,9.00,,7.43
"SC","EE10","2231","NH3U","IW",0.00,0.00,0.00,,0.27
"SC","EE10","2231","NH3T","IW",0.00,0.00,0.00,,28.80
"SC","EE10","2231","NH3U","OL",0.00,0.00,0.00,,0.04
"SC","EE10","2231","DO","OL",0.00,0.00,0.00,,7.30
"SC","EE10","2231","PH","IW",0.00,0.00,0.00,,7.62
"SC","EE10","2231","SAL","IW",0.00,0.00,0.00,,28.55
"SC","EE10","2231","DO","IW",0.00,0.00,0.00,"NA",-99.00
"SC","EE10","2231","NH3T","OL",0.00,0.00,0.00,,2.30
"SC","EE10","2231","DO","OL",0.00,0.00,9.00,,8.60
"SC","EE10","2231","PH","OL",0.00,0.00,9.00,,8.14
"SC","EE10","2231","SAL","OL",0.00,0.00,9.00,,21.31
"SC","EE10","2231","TEMP","OL",0.00,0.00,9.00,,14.50
"SC","EE10","2231","PH","OL",0.00,0.00,0.00,,7.91
"SC","EE10","2241","DO","OL",0.00,0.00,0.00,,7.30
"SC","EE10","2241","NH3U","OL",0.00,0.00,9.00,,0.22
"SC","EE10","2241","NH3T","OL",0.00,0.00,9.00,,7.49
"SC","EE10","2241","TEMP","OL",0.00,0.00,9.00,,14.50
"SC","EE10","2241","DO","IW",0.00,0.00,0.00,"NA",-99.00
"SC","EE10","2241","NH3U","OL",0.00,0.00,0.00,,0.02
"SC","EE10","2241","NH3T","OL",0.00,0.00,0.00,,1.32
"SC","EE10","2241","TEMP","OL",0.00,0.00,0.00,,15.00
"SC","EE10","2241","PH","OL",0.00,0.00,0.00,,7.91
"SC","EE10","2241","PH","IW",0.00,0.00,0.00,,7.85
"SC","EE10","2241","SAL","IW",0.00,0.00,0.00,,27.01
"SC","EE10","2241","TEMP","IW",0.00,0.00,0.00,,15.00
"SC","EE10","2241","NH3U","IW",0.00,0.00,0.00,,0.27
"SC","EE10","2241","DO","OL",0.00,0.00,9.00,,8.60
"SC","EE10","2241","PH","OL",0.00,0.00,9.00,,8.13
"SC","EE10","2241","SAL","OL",0.00,0.00,9.00,,20.77
"SC","EE10","2241","NH3T","IW",0.00,0.00,0.00,,16.90
"SC","EE10","2241","SAL","OL",0.00,0.00,0.00,,19.77
"SC","EE10","2251","DO","OL",0.00,0.00,0.00,,7.10
"SC","EE10","2251","SAL","OL",0.00,0.00,9.00,,21.45
"SC","EE10","2251","PH","OL",0.00,0.00,9.00,,8.06
"SC","EE10","2251","DO","OL",0.00,0.00,9.00,,8.60
"SC","EE10","2251","NH3U","OL",0.00,0.00,0.00,,0.01
"SC","EE10","2251","TEMP","OL",0.00,0.00,0.00,,15.00
"SC","EE10","2251","PH","OL",0.00,0.00,0.00,,7.83
"SC","EE10","2251","NH3T","IW",0.00,0.00,0.00,,10.13
"SC","EE10","2251","TEMP","IW",0.00,0.00,0.00,,15.00
"SC","EE10","2251","SAL","IW",0.00,0.00,0.00,,27.68
"SC","EE10","2251","TEMP","OL",0.00,0.00,9.00,,14.50
"SC","EE10","2251","PH","IW",0.00,0.00,0.00,,7.21
"SC","EE10","2251","NH3T","OL",0.00,0.00,0.00,,1.20
"SC","EE10","2251","DO","IW",0.00,0.00,0.00,"NA",-99.00
"SC","EE10","2251","NH3U","IW",0.00,0.00,0.00,,0.03
"SC","EE10","2251","NH3U","OL",0.00,0.00,9.00,,0.05
"SC","EE10","2251","SAL","OL",0.00,0.00,0.00,,19.86
"SC","EE10","2251","NH3T","OL",0.00,0.00,9.00,,1.98
"SC","EE10","2252","PH","OL",0.00,0.00,0.00,,7.89
"SC","EE10","2252","PH","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","2252","SAL","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","2252","TEMP","IW",0.00,0.00,0.00,,15.00
"SC","EE10","2252","NH3T","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","2252","NH3U","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","2252","DO","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","2252","DO","OL",0.00,0.00,0.00,,6.70
"SC","EE10","2252","SAL","OL",0.00,0.00,0.00,,19.38
"SC","EE10","2252","TEMP","OL",0.00,0.00,0.00,,15.00
"SC","EE10","2252","NH3T","OL",0.00,0.00,0.00,,0.56
"SC","EE10","2252","DO","OL",0.00,0.00,9.00,,8.60
"SC","EE10","2252","PH","OL",0.00,0.00,9.00,,8.07
"SC","EE10","2252","SAL","OL",0.00,0.00,9.00,,20.36
"SC","EE10","2252","TEMP","OL",0.00,0.00,9.00,,14.50
"SC","EE10","2252","NH3T","OL",0.00,0.00,9.00,,1.06
"SC","EE10","2252","NH3U","OL",0.00,0.00,9.00,,0.02
"SC","EE10","2252","NH3U","OL",0.00,0.00,0.00,,0.01
"SC","EE10","2255","DO","IW",0.00,0.00,0.00,"NS",-99.00
"SC","EE10","2255","TEMP","IW",0.00,0.00,0.00,,15.00
"SC","EE10","2255","SAL","OL",0.00,0.00,9.00,,21.46
"SC","EE10","2255","TEMP","OL",0.00,0.00,9.00,,14.50
"SC","EE10","2255","NH3T","OL",0.00,0.00,9.00,,0.33
"SC","EE10","2255","PH","IW",0.00,0.00,0.00,,7.38
"SC","EE10","2255","NH3T","IW",0.00,0.00,0.00,,3.73
"SC","EE10","2255","NH3U","OL",0.00,0.00,0.00,,7.2843341069547e-03
"SC","EE10","2255","NH3U","OL",0.00,0.00,9.00,,7.30519324180393e-03
"SC","EE10","2255","SAL","OL",0.00,0.00,0.00,,20.25
"SC","EE10","2255","PH","OL",0.00,0.00,9.00,,7.99
"SC","EE10","2255","DO","OL",0.00,0.00,9.00,,8.60
"SC","EE10","2255","DO","OL",0.00,0.00,0.00,,7.70
"SC","EE10","2255","NH3T","OL",0.00,0.00,0.00,,0.29
"SC","EE10","2255","TEMP","OL",0.00,0.00,0.00,,15.00
"SC","EE10","2255","PH","OL",0.00,0.00,0.00,,8.03
"SC","EE10","2255","NH3U","IW",0.00,0.00,0.00,,0.02
"SC","EE10","2255","SAL","IW",0.00,0.00,0.00,,27.75
"SC","EE10","2256","NH3T","IW",0.00,0.00,0.00,,5.91
"SC","EE10","2256","TEMP","IW",0.00,0.00,0.00,,15.00
"SC","EE10","2256","SAL","IW",0.00,0.00,0.00,,29.66
"SC","EE10","2256","NH3U","IW",0.00,0.00,0.00,,0.02
"SC","EE10","2256","PH","OL",0.00,0.00,9.00,,8.04
"SC","EE10","2256","DO","IW",0.00,0.00,0.00,"NA",-99.00
"SC","EE10","2256","PH","IW",0.00,0.00,0.00,,7.31
"SC","EE10","2256","SAL","OL",0.00,0.00,9.00,,20.79
"SC","EE10","2256","SAL","OL",0.00,0.00,0.00,,19.71
