"StationID","SampleDepth","SampleDepthUnits","SampleDate","SampleTime","SampleTimeZone","GrabEventNumber","SamplingOrganization","GearCode","Latitude","Longitude","Datum","Penetration","PenetrationUnits","Color","Composition","Odor","BenthicInfauna","SedimentChemistry","Toxicity","GrainSize","DistanceToTarget","GrabFailCode","Comments"
"6145","7.0104","M",8/6/2008 0:00:00,12/30/1899 14:00:00,"PDT",1,"WS","TVV","32.71148","-117.23221","NAD83",18,"CM","Dark Brown","Silt/Clay","None",0,0,0,0,"13","D",
"6145","7.0104","M",8/6/2008 0:00:00,12/30/1899 14:00:00,"PDT",2,"WS","TVV","32.71148","-117.23221","NAD83",18,"CM","Dark Brown","Silt/Clay","None",0,0,0,0,"13","D",
"6145","7.0104","M",8/6/2008 0:00:00,12/30/1899 14:05:00,"PDT",3,"WS","TVV","32.71148","-117.23221","NAD83",17,"CM","Dark Brown","Silt/Clay","None",1,0,0,0,"13","None","Subcore: A~B~C^^"
"6145","7.0104","M",8/6/2008 0:00:00,12/30/1899 14:05:00,"PDT",4,"WS","TVV","32.71148","-117.23221","NAD83",17,"CM","Dark Brown","Silt/Clay","None",0,1,1,1,"13","None",
"6148","4.81584","M",8/6/2008 0:00:00,12/30/1899 13:15:00,"PDT",1,"WS","TVV","32.71265","-117.23031","NAD83",10,"CM","Light Brown","Fine Sand","None",1,0,0,0,"47","None","Subcore: A~B~C^^"
"6148","4.81584","M",8/6/2008 0:00:00,12/30/1899 13:15:00,"PDT",2,"WS","TVV","32.71265","-117.23031","NAD83",10,"CM","Light Brown","Fine Sand","None",0,1,1,1,"47","None",
"6148","4.81584","M",8/6/2008 0:00:00,12/30/1899 13:30:00,"PDT",3,"WS","TVV","32.71265","-117.23031","NAD83",9,"CM","Light Brown","Fine Sand","None",0,0,1,0,"47","None",
"6148","4.81584","M",8/6/2008 0:00:00,12/30/1899 13:30:00,"PDT",4,"WS","TVV","32.71265","-117.23031","NAD83",9,"CM","Light Brown","Fine Sand","None",0,0,1,0,"47","None",
"6151","4.66344","M",8/6/2008 0:00:00,12/30/1899 11:20:00,"PDT",1,"WS","TVV","32.71428","-117.2297","NAD83",15,"CM","Dark Brown","Silt/Clay","None",1,0,0,0,"40","None","Subcore: A~B~C^^"
"6151","4.66344","M",8/6/2008 0:00:00,12/30/1899 11:20:00,"PDT",2,"WS","TVV","32.71428","-117.2297","NAD83",13,"CM","Dark Brown","Silt/Clay","None",0,1,1,1,"40","None",
"6152","12.28344","M",8/7/2008 0:00:00,8/7/2008 14:26:03,"PDT",1,"WS","TVV","32.71488","-117.18292","NAD83",11,"CM","Light Brown","Fine Sand","None",1,0,0,0,"22","None","'Subcore: A~B~C^^"
"6152","12.28344","M",8/7/2008 0:00:00,8/7/2008 14:28:33,"PDT",2,"WS","TVV","32.71487","-117.18292","NAD83",11,"CM","Dark Brown","Fine Sand","None",0,1,1,1,"23","None",
"6153","5.76072","M",8/6/2008 0:00:00,12/30/1899 10:50:00,"PDT",1,"WS","TVV","32.71581","-117.23093","NAD83",17,"CM","Dark Brown","Silt/Clay","None",1,0,0,0,"4","None","Subcore: A~B~C^^"
"6153","5.76072","M",8/6/2008 0:00:00,12/30/1899 10:50:00,"PDT",2,"WS","TVV","32.71581","-117.23093","NAD83",17,"CM","Dark Brown","Silt/Clay","None",0,1,1,1,"4","None",
"6154","8.16864","M",8/7/2008 0:00:00,8/7/2008 12:41:09,"PDT",1,"WS","TVV","32.71619","-117.17364","NAD83",1,"CM","NR","NR","Other",0,0,0,0,"43","E","could not record second grab.  Had to move quickly due to boat traffic.  Washout"
"6154","8.16864","M",8/7/2008 0:00:00,8/7/2008 12:53:23,"PDT",3,"WS","TVV","32.71594","-117.17441","NAD83",15,"CM","Dark Brown","Shell Hash","None",1,0,0,0,"35","K","'Subcore: A~B~C^^"
"6154","8.16864","M",8/7/2008 0:00:00,8/7/2008 12:56:23,"PDT",4,"WS","TVV","32.71592","-117.17439","NAD83",15,"CM","Dark Brown","Shell Hash","None",0,1,0,1,"34","K",
"6154","9.906","M",8/7/2008 0:00:00,8/7/2008 13:10:05,"PDT",5,"WS","TVV","32.71596","-117.17483","NAD83",16,"CM","Light Brown","Fine Sand","None",1,0,0,0,"74","None","Subcore: A~B~C^^  moved slightly from grabs 3 and 4 due to safety issues.  When sampled, sample was completely different.  Re-sampled benthic and chemistry to match toxicity."
"6154","9.906","M",8/7/2008 0:00:00,8/7/2008 13:18:17,"PDT",6,"WS","TVV","32.71597","-117.17485","NAD83",16,"CM","Light Brown","Fine Sand","None",0,1,1,1,"76","None",
"6155","11.39952","M",8/7/2008 0:00:00,8/7/2008 13:40:47,"PDT",1,"WS","TVV","32.71596","-117.17622","NAD83",4,"CM","Light Brown","Shell Hash","None",0,0,0,0,"14","E",
"6155","11.39952","M",8/7/2008 0:00:00,8/7/2008 13:43:21,"PDT",2,"WS","TVV","32.71595","-117.17622","NAD83",4,"CM","Light Brown","Shell Hash","None",0,0,0,0,"15","E","uneven bottom.  Moved slightly."
"6155","10.85088","M",8/7/2008 0:00:00,8/7/2008 13:47:21,"PDT",3,"WS","TVV","32.71594","-117.17591","NAD83",10,"CM","Dark Brown","Fine Sand","None",1,0,0,0,"26","None","'Subcore: A~B~C^^"
"6155","10.85088","M",8/7/2008 0:00:00,8/7/2008 13:52:37,"PDT",4,"WS","TVV","32.71597","-117.17587","NAD83",10,"CM","Dark Brown","Fine Sand","None",0,1,1,1,"28","None",
"6156","11.82624","M",8/8/2008 0:00:00,8/8/2008 8:53:55,"PDT",1,"WS","TVV","32.7164","-117.19664","NAD83",15,"CM","Light Brown","Fine Sand","None",1,0,0,0,"22","None","Subcore: A~B~C^^"
"6156","11.82624","M",8/8/2008 0:00:00,8/8/2008 8:56:06,"PDT",2,"WS","TVV","32.71641","-117.19664","NAD83",15,"CM","Light Brown","Fine Sand","None",0,1,1,1,"22","None",
"6157","3.59664","M",8/6/2008 0:00:00,12/30/1899 8:30:00,"PDT",1,"WS","TVV","32.71676","-117.2248","NAD83",17,"CM","Dark Brown","Silt/Clay","Hydrogen Sulfide",1,0,0,0,"49","None","Subcore: A~B~C^^"
"6157","3.59664","M",8/6/2008 0:00:00,12/30/1899 8:30:00,"PDT",2,"WS","TVV","32.71676","-117.2248","NAD83",18,"CM","Dark Brown","Silt/Clay","Hydrogen Sulfide",0,0,0,0,"49","D",
"6157","3.59664","M",8/6/2008 0:00:00,12/30/1899 8:40:00,"PDT",3,"WS","TVV","32.71676","-117.22466","NAD83",17,"CM","Dark Brown","Silt/Clay","Hydrogen Sulfide",0,1,1,1,"49","None",
"6157","3.59664","M",8/6/2008 0:00:00,12/30/1899 8:40:00,"PDT",4,"WS","TVV","32.7168","-117.22466","NAD83",17,"CM","Dark Brown","Silt/Clay","Hydrogen Sulfide",0,0,1,0,"49","None",
"6159","3.32232","M",8/6/2008 0:00:00,12/30/1899 10:05:00,"PDT",1,"WS","TVV","32.71836","-117.23055","NAD83",16,"CM","Dark Brown","Silt/Clay","Hydrogen Sulfide",1,0,0,0,"32","None","Subcore: A~B~C^^"
"6159","3.32232","M",8/6/2008 0:00:00,12/30/1899 10:05:00,"PDT",2,"WS","TVV","32.71836","-117.23055","NAD83",16,"CM","Dark Brown","Silt/Clay","Hydrogen Sulfide",0,1,1,1,"32","None",
"6161","4.99872","M",8/6/2008 0:00:00,12/30/1899 9:20:00,"PDT",1,"WS","TVV","32.71825","-117.22586","NAD83",18,"CM","Dark Brown","Silt/Clay","Hydrogen Sulfide",0,0,0,0,"47","D",
"6161","4.99872","M",8/6/2008 0:00:00,12/30/1899 9:20:00,"PDT",2,"WS","TVV","32.71825","-117.22586","NAD83",18,"CM","Dark Brown","Silt/Clay","Hydrogen Sulfide",0,0,0,0,"47","D",
"6161","4.99872","M",8/6/2008 0:00:00,12/30/1899 9:25:00,"PDT",3,"WS","TVV","32.71825","-117.22586","NAD83",17,"CM","Dark Brown","Silt/Clay","Hydrogen Sulfide",1,0,0,0,"47","None","Subcore: A~B~C^^"
"6161","4.99872","M",8/6/2008 0:00:00,12/30/1899 9:25:00,"PDT",4,"WS","TVV","32.71825","-117.22586","NAD83",17,"CM","Dark Brown","Silt/Clay","Hydrogen Sulfide",0,1,1,1,"47","None",
"6165","4.572","M",8/6/2008 0:00:00,12/30/1899 15:30:00,"PDT",1,"WS","TVV","32.72166","-117.22155","NAD83",10,"CM","Dark Brown","Fine Sand","None",0,0,0,0,"7","D",
"6165","4.572","M",8/6/2008 0:00:00,12/30/1899 15:30:00,"PDT",2,"WS","TVV","32.72166","-117.22155","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"7","B",
"6165","4.572","M",8/6/2008 0:00:00,12/30/1899 15:40:00,"PDT",3,"WS","TVV","32.72166","-117.22155","NAD83",12,"CM","Dark Brown","Fine Sand","None",1,0,0,0,"7","None","Subcore: A~B~C^^"
"6165","4.572","M",8/6/2008 0:00:00,12/30/1899 15:40:00,"PDT",4,"WS","TVV","32.72166","-117.22155","NAD83",11,"CM","Dark Brown","Fine Sand","None",0,1,1,1,"7","None",
"6165","4.572","M",8/6/2008 0:00:00,12/30/1899 15:50:00,"PDT",5,"WS","TVV","32.72166","-117.22155","NAD83",12,"CM","Dark Brown","Fine Sand","None",0,0,1,0,"7","None",
"6168","6.49224","M",8/8/2008 0:00:00,8/8/2008 8:12:58,"PDT",1,"WS","TVV","32.72385","-117.1756","NAD83",17,"CM","Light Brown","Fine Sand","None",1,0,0,0,"38","None","Subcore: A~B~C^^"
"6168","6.49224","M",8/8/2008 0:00:00,8/8/2008 8:14:02,"PDT",2,"WS","TVV","32.72387","-117.17558","NAD83",17,"CM","Light Brown","Fine Sand","None",0,1,1,1,"41","None",
"6171","4.69392","M",8/6/2008 0:00:00,12/30/1899 14:55:00,"PDT",1,"WS","TVV","32.72438","-117.22485","NAD83",15,"CM","Light Brown","Silt/Clay","None",1,0,0,0,"22","None","Subcore: A~B~C^^"
"6171","4.69392","M",8/6/2008 0:00:00,12/30/1899 14:55:00,"PDT",0,"WS","TVV","32.72438","-117.22485","NAD83",15,"CM","Light Brown","Silt/Clay","None",0,1,1,1,"22","None",
"6172","4.66344","M",8/7/2008 0:00:00,8/7/2008 11:51:21,"PDT",1,"WS","TVV","32.72418","-117.18268","NAD83",10,"CM","Light Brown","Fine Sand","None",1,0,0,0,"12","None","Subcore: A~B~C^^"
"6172","4.66344","M",8/7/2008 0:00:00,8/7/2008 11:52:23,"PDT",2,"WS","TVV","32.72419","-117.18269","NAD83",9,"CM","Light Brown","Fine Sand","None",0,1,1,1,"9","None",
"6172","4.66344","M",8/7/2008 0:00:00,8/7/2008 12:03:29,"PDT",3,"WS","TVV","32.72419","-117.18268","NAD83",10,"CM","Light Brown","Fine Sand","None",0,0,1,0,"11","None",
"6172","4.66344","M",8/7/2008 0:00:00,8/7/2008 12:04:33,"PDT",4,"WS","TVV","32.7242","-117.18269","NAD83",8,"CM","Light Brown","Fine Sand","None",0,0,1,0,"9","None",
"6173","4.66344","M",8/7/2008 0:00:00,8/7/2008 10:57:19,"PDT",1,"WS","TVV","32.72491","-117.18351","NAD83",4,"CM","Light Brown","Fine Sand","None",0,0,0,0,"8","E",
"6173","4.66344","M",8/7/2008 0:00:00,8/7/2008 10:59:19,"PDT",2,"WS","TVV","32.7249","-117.18349","NAD83",4,"CM","Light Brown","Fine Sand","None",0,0,0,0,"9","E",
"6173","4.66344","M",8/7/2008 0:00:00,8/7/2008 11:01:31,"PDT",3,"WS","TVV","32.72486","-117.18351","NAD83",8,"CM","Light Brown","Fine Sand","None",1,0,0,0,"7","None","Subcore: A~B~C^^"
"6173","4.66344","M",8/7/2008 0:00:00,8/7/2008 11:02:33,"PDT",4,"WS","TVV","32.72482","-117.18354","NAD83",4,"CM","Light Brown","Fine Sand","None",0,0,0,0,"6","E",
"6173","4.66344","M",8/7/2008 0:00:00,8/7/2008 11:08:03,"PDT",5,"WS","TVV","32.72486","-117.18351","NAD83",4,"CM","Light Brown","Fine Sand","None",0,0,0,0,"7","E",
"6173","4.66344","M",8/7/2008 0:00:00,8/7/2008 11:09:55,"PDT",6,"WS","TVV","32.72486","-117.18349","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"8","B",
"6173","4.66344","M",8/7/2008 0:00:00,8/7/2008 11:10:37,"PDT",7,"WS","TVV","32.72482","-117.18351","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"8","B",
"6173","4.66344","M",8/7/2008 0:00:00,8/7/2008 11:11:55,"PDT",8,"WS","TVV","32.72484","-117.18351","NAD83",7,"CM","Light Brown","Fine Sand","None",0,0,0,0,"7","D","added weights"
"6173","4.66344","M",8/7/2008 0:00:00,8/7/2008 11:31:37,"PDT",9,"WS","TVV","32.72483","-117.18352","NAD83",11,"CM","Light Brown","Fine Sand","None",0,1,1,1,"7","None",
"6173","4.66344","M",8/7/2008 0:00:00,8/7/2008 11:33:53,"PDT",10,"WS","TVV","32.7248","-117.18354","NAD83",11,"CM","Light Brown","Fine Sand","None",0,0,1,0,"8","None",
"6174","5.66928","M",8/8/2008 0:00:00,8/8/2008 7:35:18,"PDT",1,"WS","TVV","32.72626","-117.17672","NAD83",9,"CM","Light Brown","Fine Sand","None",0,0,0,0,"32","D",
"6174","5.66928","M",8/8/2008 0:00:00,8/8/2008 7:36:56,"PDT",2,"WS","TVV","32.72629","-117.17672","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"34","B",
"6174","5.66928","M",8/8/2008 0:00:00,8/8/2008 7:38:48,"PDT",3,"WS","TVV","32.72628","-117.1767","NAD83",14,"CM","Light Brown","Fine Sand","None",1,0,0,0,"35","None","Subcore: A~B~C^^"
"6174","5.66928","M",8/8/2008 0:00:00,8/8/2008 7:41:06,"PDT",4,"WS","TVV","32.72628","-117.1767","NAD83",11,"CM","Light Brown","Fine Sand","None",0,1,1,1,"34","None",
"6174","5.66928","M",8/8/2008 0:00:00,8/8/2008 7:54:06,"PDT",5,"WS","TVV","32.72624","-117.17669","NAD83",15,"CM","Light Brown","Fine Sand","None",0,0,1,0,"35","None",
"6177","3.84048","M",8/7/2008 0:00:00,8/7/2008 9:23:59,"PDT",1,"WS","TVV","32.72715","-117.20221","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"29","B",
"6177","3.84048","M",8/7/2008 0:00:00,8/7/2008 9:24:36,"PDT",2,"WS","TVV","32.72717","-117.20219","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"31","B",
"6177","3.84048","M",8/7/2008 0:00:00,8/7/2008 9:25:32,"PDT",3,"WS","TVV","32.72715","-117.20222","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"30","B",
"6177","3.84048","M",8/7/2008 0:00:00,8/7/2008 9:26:38,"PDT",4,"WS","TVV","32.72714","-117.20221","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"29","B",
"6177","3.84048","M",8/7/2008 0:00:00,8/7/2008 9:30:41,"PDT",5,"WS","TVV","32.72715","-117.20219","NAD83",16,"CM","Light Brown","Fine Sand","None",0,0,0,0,"28","D",
"6177","3.84048","M",8/7/2008 0:00:00,8/7/2008 9:32:42,"PDT",6,"WS","TVV","32.72709","-117.20224","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"26","B",
"6177","3.84048","M",8/7/2008 0:00:00,8/7/2008 9:33:42,"PDT",7,"WS","TVV","32.72716","-117.20221","NAD83",15,"CM","Light Brown","Fine Sand","None",0,0,0,0,"30","D",
"6177","3.84048","M",8/7/2008 0:00:00,8/7/2008 9:35:08,"PDT",8,"WS","TVV","32.72716","-117.20219","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"30","B",
"6177","3.84048","M",8/7/2008 0:00:00,8/7/2008 9:42:38,"PDT",9,"WS","TVV","32.72714","-117.20218","NAD83",17,"CM","Light Brown","Fine Sand","None",1,0,0,0,"27","None","Subcore: A~B~C^^"
"6177","3.84048","M",8/7/2008 0:00:00,8/7/2008 9:43:54,"PDT",10,"WS","TVV","32.72715","-117.20218","NAD83",17,"CM","Light Brown","Fine Sand","None",0,1,1,1,"28","None",
"6179","2.49936","M",8/7/2008 0:00:00,8/7/2008 7:58:06,"PDT",1,"WS","TVV","32.72813","-117.20841","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"36","B",
"6179","2.49936","M",8/7/2008 0:00:00,8/7/2008 7:59:18,"PDT",2,"WS","TVV","32.72811","-117.20843","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"39","B",
"6179","2.49936","M",8/7/2008 0:00:00,8/7/2008 8:01:32,"PDT",3,"WS","TVV","32.72813","-117.20839","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"35","B",
"6179","2.49936","M",8/7/2008 0:00:00,8/7/2008 8:02:44,"PDT",4,"WS","TVV","32.72812","-117.20839","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"36","B",
"6179","2.49936","M",8/7/2008 0:00:00,8/7/2008 8:04:08,"PDT",5,"WS","TVV","32.72811","-117.20838","NAD83",13,"CM","Light Brown","Fine Sand","None",1,0,0,0,"36","None","Subcore: A~B~C^^"
"6179","2.49936","M",8/7/2008 0:00:00,8/7/2008 8:06:12,"PDT",6,"WS","TVV","32.72812","-117.20838","NAD83",13,"CM","Light Brown","Fine Sand","None",0,1,1,1,"34","None",
"6179","2.49936","M",8/7/2008 0:00:00,8/7/2008 8:16:58,"PDT",7,"WS","TVV","32.72812","-117.20841","NAD83",13,"CM","Light Brown","Fine Gravel","None",0,0,1,0,"37","None",
"6179","2.49936","M",8/7/2008 0:00:00,8/7/2008 8:18:10,"PDT",8,"WS","TVV","32.72814","-117.20839","NAD83",13,"CM","Light Brown","Fine Gravel","None",0,0,1,0,"35","None",
"6180","2.49936","M",8/7/2008 0:00:00,8/7/2008 8:44:50,"PDT",1,"WS","TVV","32.72844","-117.20187","NAD83",15,"CM","Light Brown","Fine Sand","None",1,0,0,0,"3","None","Subcore: A~B~C^^"
"6180","2.49936","M",8/7/2008 0:00:00,8/7/2008 8:48:14,"PDT",2,"WS","TVV","32.72838","-117.20185","NAD83",15,"CM","Light Brown","Fine Sand","None",0,1,1,1,"7","None",
"6181","1.1","M",7/11/2008 0:00:00,12/30/1899 11:30:00,"PDT",1,"WS","VV","32.75679","-117.23502","NAD83",15,"CM","Black","Fine Sand","None",1,0,0,0,"33","None","Subcore: A~B~C^^"
"6181","1.1","M",7/11/2008 0:00:00,12/30/1899 11:43:00,"PDT",2,"WS","VV","32.7568","-117.23499","NAD83",15,"CM","Black","Fine Sand","None",0,1,1,0,"36","None",
"6181","1.1","M",7/11/2008 0:00:00,12/30/1899 11:57:00,"PDT",3,"WS","VV","32.75677","-117.235","NAD83",15,"CM","Black","Fine Sand","None",0,0,0,0,"34","None",
"6189","0.3048","M",7/11/2008 0:00:00,7/11/2008 10:30:43,"PDT",1,"WS","VV","32.75766","-117.242","NAD83",10,"CM","Black","Fine Sand","Hydrogen Sulfide",1,0,0,0,"-99","None","Subcore: A~B~C^^"
"6189","0.3048","M",7/11/2008 0:00:00,7/11/2008 10:45:21,"PDT",2,"WS","VV","32.75766","-117.242","NAD83",10,"CM","Black","Fine Sand","Hydrogen Sulfide",0,1,1,1,"-99","None",""
"6189","0.3048","M",7/11/2008 0:00:00,7/11/2008 11:00:40,"PDT",3,"WS","VV","32.75766","-117.242","NAD83",9,"CM","Black","Fine Sand","Hydrogen Sulfide",0,0,1,0,"-99","None",""
"6189","0.3048","M",7/11/2008 0:00:00,7/11/2008 11:15:32,"PDT",4,"WS","VV","32.75766","-117.242","NAD83",9,"CM","Black","Fine Sand","Hydrogen Sulfide",0,0,1,0,"-99","None",""
"6192","0.5334","M",7/11/2008 0:00:00,12/30/1899 12:50:00,"PDT",1,"WS","VV","32.7579","-117.22693","NAD83",14,"CM","Dark Brown","Fine Sand","None",1,0,0,0,"45","None","Subcore: A~B~C^^"
"6192","0.5334","M",7/11/2008 0:00:00,12/30/1899 12:59:00,"PDT",2,"WS","VV","32.75788","-117.22685","NAD83",13,"CM","Dark Brown","Mixed","None",0,1,1,0,"52","None","fine sand with some shell hash"
"6192","0.5334","M",7/11/2008 0:00:00,12/30/1899 13:09:00,"PDT",3,"WS","VV","32.75791","-117.22688","NAD83",12,"CM","Dark Brown","Mixed","None",0,0,1,0,"49","None","fine sand with some shell hash"
"6197","0.54864","M",7/11/2008 0:00:00,12/30/1899 14:14:00,"PDT",1,"WS","TVV","32.75994","-117.22081","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"5","E",
"6197","0.54864","M",7/11/2008 0:00:00,12/30/1899 14:21:00,"PDT",2,"WS","TVV","32.76008","-117.22071","NAD83",12,"CM","Dark Brown","Silt/Clay","None",1,0,0,0,"19","None","Subcore: A~B~C^^"
"6197","0.54864","M",7/11/2008 0:00:00,12/30/1899 14:27:00,"PDT",3,"WS","TVV","32.76009","-117.22071","NAD83",12,"CM","Dark Brown","Silt/Clay","None",0,1,0,0,"20","None",
"6197","0.54864","M",7/11/2008 0:00:00,12/30/1899 14:39:00,"PDT",4,"WS","TVV","32.76008","-117.2207","NAD83",11,"CM","Dark Brown","Silt/Clay","None",0,0,1,0,"20","None",
"6197","0.54864","M",7/11/2008 0:00:00,12/30/1899 14:46:00,"PDT",5,"WS","TVV","32.76005","-117.22065","NAD83",10,"CM","Dark Brown","Silt/Clay","None",0,0,1,0,"23","None",
"6200","1.7","M",7/11/2008 0:00:00,12/30/1899 16:40:00,"PDT",1,"WS","TVV","32.76053","-117.21014","NAD83",11,"CM","Black","Mixed","Hydrogen Sulfide",1,0,0,0,"20","None","Subcore: A~B~C^^Fine sand and silt clay."
"6200","1.7","M",7/11/2008 0:00:00,12/30/1899 14:40:00,"PDT",2,"WS","TVV","32.76052","-117.21015","NAD83",14,"CM","Black","Mixed","Hydrogen Sulfide",0,1,1,1,"20","None","Fine sand and silt clay"
"6200","1.7","M",7/11/2008 0:00:00,12/30/1899 17:05:00,"PDT",3,"WS","TVV","32.76052","-117.21014","NAD83",14,"CM","Black","Silt/Clay","Hydrogen Sulfide",0,1,0,0,"20","None",
"6203","-99","M",7/11/2008 0:00:00,12/30/1899 23:59:00,"PDT",1,"WS","VV","-99","-99","NAD83",-99,"CM","NR","NR","NR",0,0,0,0,"-99","Other","Station abandoned because salinity too low"
"6204","6.49224","M",8/5/2008 0:00:00,8/5/2008 8:46:01,"PDT",1,"WS","TVV","32.76254","-117.23619","NAD83",16,"CM","Dark Brown","Fine Sand","None",1,0,0,0,"26","None","Subcore: A~B~C^^"
"6204","6.49224","M",8/5/2008 0:00:00,8/5/2008 8:48:15,"PDT",2,"WS","TVV","32.76254","-117.23618","NAD83",16,"CM","Dark Brown","Fine Sand","None",0,1,1,1,"27","None",
"6204","6.49224","M",8/5/2008 0:00:00,8/5/2008 8:58:33,"PDT",3,"WS","TVV","32.76256","-117.23616","NAD83",11,"CM","Dark Brown","Fine Sand","None",0,0,1,0,"29","None",
"6204","6.49224","M",8/5/2008 0:00:00,8/5/2008 9:01:57,"PDT",4,"WS","TVV","32.76259","-117.23614","NAD83",11,"CM","Dark Brown","Fine Sand","None",0,0,1,0,"33","None",
"6211","2.56032","M",8/5/2008 0:00:00,8/5/2008 15:30:17,"PDT",1,"WS","TVV","32.76753","-117.23543","NAD83",15,"CM","Light Brown","Silt/Clay","Hydrogen Sulfide",1,0,0,0,"43","None","Subcore: A~B~C^^"
"6211","2.56032","M",8/5/2008 0:00:00,8/5/2008 15:32:04,"PDT",2,"WS","TVV","32.76753","-117.23541","NAD83",15,"CM","Light Brown","Silt/Clay","Hydrogen Sulfide",0,1,1,1,"43","None",
"6211","2.56032","M",8/5/2008 0:00:00,8/5/2008 15:49:57,"PDT",3,"WS","TVV","32.7675","-117.23544","NAD83",15,"CM","Light Brown","Silt/Clay","Hydrogen Sulfide",0,0,1,0,"39","None",
"6211","2.56032","M",8/5/2008 0:00:00,8/5/2008 15:50:21,"PDT",4,"WS","TVV","32.7675","-117.23544","NAD83",11,"CM","Light Brown","Silt/Clay","Hydrogen Sulfide",0,0,1,0,"39","None",
"6212","6.21792","M",8/5/2008 0:00:00,8/5/2008 9:34:07,"PDT",1,"WS","TVV","32.7678","-117.24129","NAD83",4,"CM","Light Brown","Coarse Sand","Hydrogen Sulfide",0,0,0,0,"45","E","not enough penetration.  added weights."
"6212","6.21792","M",8/5/2008 0:00:00,8/5/2008 9:40:31,"PDT",2,"WS","TVV","32.7678","-117.24125","NAD83",4,"CM","Light Brown","Coarse Sand","Hydrogen Sulfide",0,0,0,0,"47","E","not enough penetration.  added weights."
"6212","6.21792","M",8/5/2008 0:00:00,8/5/2008 9:55:07,"PDT",3,"WS","TVV","32.76779","-117.24127","NAD83",8,"CM","Light Brown","Coarse Sand","Hydrogen Sulfide",1,0,0,0,"45","None","Subcore: A~B~C^^"
"6212","6.21792","M",8/5/2008 0:00:00,8/5/2008 9:58:15,"PDT",4,"WS","TVV","32.76779","-117.24127","NAD83",8,"CM","Light Brown","Coarse Sand","Hydrogen Sulfide",0,1,1,1,"45","None",
"6212","6.21792","M",8/5/2008 0:00:00,8/5/2008 10:08:33,"PDT",5,"WS","TVV","32.76779","-117.24127","NAD83",7,"CM","Light Brown","Coarse Sand","Hydrogen Sulfide",0,0,0,0,"45","D",
"6212","6.21792","M",8/5/2008 0:00:00,8/5/2008 10:13:17,"PDT",6,"WS","TVV","32.76779","-117.24127","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"45","B",
"6212","6.21792","M",8/5/2008 0:00:00,8/5/2008 10:14:15,"PDT",7,"WS","TVV","32.76779","-117.24127","NAD83",5,"CM","Light Brown","Coarse Sand","Hydrogen Sulfide",0,0,0,0,"45","L",
"6212","6.21792","M",8/5/2008 0:00:00,8/5/2008 10:16:26,"PDT",8,"WS","TVV","32.76779","-117.24127","NAD83",0,"CM","NR","NR","NR",0,0,0,0,"45","B",
"6212","6.21792","M",8/5/2008 0:00:00,8/5/2008 10:18:02,"PDT",9,"WS","TVV","32.76779","-117.24127","NAD83",7,"CM","Light Brown","Coarse Sand","Hydrogen Sulfide",0,0,1,0,"45","None",
"6212","6.2484","M",8/5/2008 0:00:00,8/5/2008 10:21:10,"PDT",10,"WS","TVV","32.76779","-117.24127","NAD83",4,"CM","Light Brown","Coarse Sand","Hydrogen Sulfide",0,0,0,0,"45","E",
"6213","5.27304","M",8/5/2008 0:00:00,8/5/2008 7:54:29,"PDT",1,"WS","TVV","32.76826","-117.24723","NAD83",12,"CM","Dark Brown","Mixed","None",1,0,0,0,"40","None","Subcore: A~B~C^^   mixed: sand/silt"
"6213","5.27304","M",8/5/2008 0:00:00,8/5/2008 8:00:03,"PDT",2,"WS","TVV","32.76825","-117.24724","NAD83",12,"CM","Dark Brown","Mixed","None",0,1,1,1,"39","None","mixed:  sand/silt"
"6213","5.27304","M",8/5/2008 0:00:00,8/5/2008 8:12:16,"PDT",3,"WS","TVV","32.76825","-117.24721","NAD83",12,"CM","Dark Brown","Mixed","None",0,0,0,0,"41","None","mixed:  sand/silt"
"6216","3.77952","M",8/5/2008 0:00:00,8/5/2008 10:51:33,"PDT",1,"WS","TVV","32.78083","-117.24934","NAD83",16,"CM","Light Brown","Fine Sand","Hydrogen Sulfide",1,0,0,0,"25","None","Subcore: A~B~C^^"
"6216","3.77952","M",8/5/2008 0:00:00,8/5/2008 10:54:55,"PDT",2,"WS","TVV","32.78083","-117.24934","NAD83",16,"CM","Light Brown","Fine Sand","Hydrogen Sulfide",0,1,1,1,"25","None",
"6217","3.56616","M",8/5/2008 0:00:00,8/5/2008 13:43:08,"PDT",1,"WS","TVV","32.78437","-117.21529","NAD83",18,"CM","Dark Brown","Silt/Clay","None",1,0,0,0,"18","None","Subcore: A~B~C^^"
