"StationID","Stratum","Location","Latitude","Longitude","BAYHARBORS","MARINAS","BATH6","BATH30","Bath120to200","Bath200to500","Bath500to1000","ESTUARY","ESTUARYLA","USGS","SPME","ChannelIslands","LPOTW","SPOTW","SMB_NEC","GrabAreaWeight","ToxAreaWeight","FishAssemblageAreaWeight","FishBioaccumAreaWeight","SPMEAreaWeight"
"4370","Ports/Bays/Harbors","Long Beach Harbor",33.73,-118.20,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4371","Channel Islands (5-200 m)","Island Shelves",34.05,-119.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4372","Ports/Bays/Harbors","San Diego Bay",32.60,-117.12,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,0.00,0.00,0.00
"4373","LA Estuaries","Ballona Creek Estuary",33.98,-118.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Ballona Creek Estuary",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4374","Inner shelf (5-30 m)","San Pedro Shelf",33.68,-118.06,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,39.44,0.00,38.13,0.00,0.00
"4375","Small POTW Outfalls","East Santa Barbara Channel",34.39,-119.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4376","Large POTW Outfalls","South San Diego Shelf",32.68,-117.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,1.00,0.00,0.00,5.01,0.00,5.01,0.00,0.00
"4377","Lower slope and basin (500-1000 m)","Hueneme to Dume",33.95,-119.25,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4378","Upper slope (200-500 m)","San Pedro Shelf",33.54,-118.22,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,105.43,105.43,105.43,0.00,0.00
"4379","Outer shelf (120-200 m)","West Santa Barbara Channel",34.40,-120.10,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,20.43,0.00,15.59,0.00,0.00
"4380","Lower slope and basin (500-1000 m)","Santa Monica Bay",33.61,-118.59,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4381","Small POTW Outfalls","Hueneme to Dume",34.12,-119.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4382","Lower slope and basin (500-1000 m)","San Pedro Shelf",33.53,-118.22,0.00,0.00,0.00,0.00,0.00,1.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,221.76,221.76,0.00,0.00
"4383","Channel Islands (5-200 m)","Island Shelves",34.16,-120.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4384","Small POTW Outfalls","North San Diego Shelf",32.99,-117.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,1.00,0.00,0.93,0.00,0.93,0.00,0.00
"4386","Marinas","Alamitos Bay",33.75,-118.11,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,2.50,0.00,0.00
"4387","Marinas","Channel Islands Harbor",34.17,-119.22,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00,0.00,0.00
"4388","Outer shelf (120-200 m)","South San Diego Shelf",32.59,-117.39,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,20.43,105.11,15.59,0.00,0.00
"4389","Outer shelf (120-200 m)","Hueneme to Dume",33.99,-119.02,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,20.43,105.11,0.00,0.00,0.00
"4392","Lower slope and basin (500-1000 m)","Santa Monica Bay",33.58,-118.75,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4398","Lower slope and basin (500-1000 m)","North San Diego Shelf",32.99,-117.42,0.00,0.00,0.00,0.00,0.00,0.00,1.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,221.76,0.00,0.00,0.00,0.00
"4400","Ports/Bays/Harbors","Los Angeles Harbor",33.72,-118.21,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,2.50,0.00,0.00
"4401","Channel Islands (5-200 m)","Island Shelves",34.02,-119.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4402","Inner shelf (5-30 m)","South San Diego Shelf",32.62,-117.14,0.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,38.13,125.58,0.00
"4404","Marinas","Huntington Harbor",33.72,-118.06,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,2.50,0.00,0.00
"4408","Ports/Bays/Harbors","Long Beach Harbor",33.75,-118.16,1.00,0.00,1.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,0.00,2.50,0.00,0.00
"4417","Channel Islands (5-200 m)","Island Shelves",33.88,-120.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4418","Marinas","San Diego Bay",32.67,-117.17,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,2.50,0.00,0.00
"4419","Outer shelf (120-200 m)","East Santa Barbara Channel",34.12,-119.33,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,20.43,0.00,15.59,0.00,0.00
"4421","Channel Islands (5-200 m)","Island Shelves",33.98,-120.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4422","Estuaries","Santa Clara River Estuary",34.23,-119.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Santa Clara River Estuary","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4423","Marinas","Newport Bay",33.60,-117.89,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,2.50,0.00,0.00
"4424","Marinas","Alamitos Bay",33.75,-118.11,0.00,1.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.49,0.49,2.50,0.00,0.00
"4425","Outer shelf (120-200 m)","East Santa Barbara Channel",34.22,-119.64,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,20.43,0.00,15.59,0.00,0.00
"4426","Outer shelf (120-200 m)","South San Diego Shelf",32.82,-117.36,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,20.43,0.00,15.59,0.00,0.00
"4436","LA Estuaries","Dominguez Channel",33.80,-118.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Dominguez Channel",0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00
"4440","LA Estuaries","Los Angeles River Estuary",33.76,-118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Los Angeles River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"4442","Ports/Bays/Harbors","San Diego Bay",32.63,-117.13,1.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,2.73,2.82,2.50,0.00,0.00
"4446","Channel Islands (5-200 m)","Island Shelves",33.45,-119.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4453","Channel Islands (5-200 m)","Island Shelves",33.94,-120.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4456","LA Estuaries","Los Alamitos Estuary",33.76,-118.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Los Alamitos Estuary",0,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00
"4458","Outer shelf (120-200 m)","South San Diego Shelf",32.59,-117.35,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,20.43,0.00,15.59,0.00,0.00
"4459","Outer shelf (120-200 m)","Hueneme to Dume",33.99,-119.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.59,0.00,0.00
"4468","LA Estuaries","Los Angeles River Estuary",33.78,-118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Los Angeles River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4479","Outer shelf (120-200 m)","Santa Monica Bay",33.88,-118.63,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15.59,0.00,0.00
"4481","Channel Islands (5-200 m)","Island Shelves",34.09,-120.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4483","Outer shelf (120-200 m)","East Santa Barbara Channel",34.09,-119.27,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.59,0.00,0.00
"4485","Channel Islands (5-200 m)","Island Shelves",34.00,-120.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4490","Outer shelf (120-200 m)","South San Diego Shelf",32.71,-117.34,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.59,125.58,0.00
"4494","Estuaries","Talbert Marsh",33.63,-117.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Talbert Marsh","0",0,0.00,0.00,0.00,0.00,0.00,0.10,0.10,0.00,0.00,0.00
"4497","Channel Islands (5-200 m)","Island Shelves",33.94,-119.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4505","Channel Islands (5-200 m)","Island Shelves",34.07,-119.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4508","LA Estuaries","San Gabriel River Estuary",33.77,-118.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","San Gabriel River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4510","Outer shelf (120-200 m)","South San Diego Shelf",32.64,-117.35,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.59,0.00,0.00
"4512","Outer shelf (120-200 m)","San Pedro Shelf",33.55,-118.15,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.59,0.00,0.00
"4517","Channel Islands (5-200 m)","Island Shelves",34.09,-120.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4520","LA Estuaries","San Gabriel River Estuary",33.75,-118.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","San Gabriel River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.05,0.05,0.00,0.00,0.00
"4522","Special-San Diego","South San Diego Shelf",32.66,-117.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4524","Outer shelf (120-200 m)","Santa Monica Bay",33.83,-118.42,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15.59,0.00,0.00
"4528","LA Estuaries","Dominguez Channel",33.78,-118.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Dominguez Channel",0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00
"4529","Channel Islands (5-200 m)","Island Shelves",34.04,-119.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4532","LA Estuaries","Dominguez Channel",33.82,-118.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Dominguez Channel",0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00
"4545","Channel Islands (5-200 m)","Island Shelves",34.13,-119.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4547","Channel Islands (5-200 m)","Island Shelves",34.03,-119.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4549","Channel Islands (5-200 m)","Island Shelves",34.06,-120.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4559","Outer shelf (120-200 m)","San Pedro Shelf",33.55,-117.97,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,15.59,0.00,0.00
"4561","Channel Islands (5-200 m)","Island Shelves",33.82,-120.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4563","Outer shelf (120-200 m)","Santa Monica Bay",33.93,-118.58,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15.59,0.00,0.00
"4564","LA Estuaries","Los Angeles River Estuary",33.79,-118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Los Angeles River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4569","Channel Islands (5-200 m)","Island Shelves",33.94,-119.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4574","Channel Islands (5-200 m)","Island Shelves",33.45,-119.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4575","Outer shelf (120-200 m)","Santa Monica Bay",33.98,-118.80,0.00,0.00,0.00,0.00,1.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,1.00,0.00,0.00,15.59,0.00,0.00
"4581","Channel Islands (5-200 m)","Island Shelves",34.16,-120.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4600","LA Estuaries","Los Angeles River Estuary",33.77,-118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Los Angeles River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"4613","Channel Islands (5-200 m)","Island Shelves",34.10,-120.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4625","Channel Islands (5-200 m)","Island Shelves",33.99,-119.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4633","Channel Islands (5-200 m)","Island Shelves",34.08,-119.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4636","LA Estuaries","Los Alamitos Estuary",33.77,-118.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Los Alamitos Estuary",0,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.00,0.00
"4645","Channel Islands (5-200 m)","Island Shelves",34.10,-120.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4657","Channel Islands (5-200 m)","Island Shelves",34.05,-119.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4673","Channel Islands (5-200 m)","Island Shelves",33.94,-119.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4677","Channel Islands (5-200 m)","Island Shelves",34.01,-120.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4683","LA Estuaries","Malibu Lagoon",34.03,-118.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Malibu Lagoon",0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00
"4695","Estuaries","Tijuana River Estuary",32.55,-117.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Tijuana River Estuary","0",0,0.00,0.00,0.00,0.00,0.00,0.22,0.22,0.00,0.00,0.00
"4697","Channel Islands (5-200 m)","Island Shelves",33.97,-119.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4709","Channel Islands (5-200 m)","Island Shelves",33.90,-120.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4728","LA Estuaries","Los Angeles River Estuary",33.77,-118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Los Angeles River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"4741","Channel Islands (5-200 m)","Island Shelves",34.12,-120.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4778","Special-San Diego","South San Diego Shelf",33.77,-118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4788","LA Estuaries","Los Angeles River Estuary",33.77,-118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Los Angeles River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"4810","Special-San Diego","South San Diego Shelf",32.75,-117.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"4852","LA Estuaries","Dominguez Channel",33.80,-118.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Dominguez Channel",0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00
"4856","LA Estuaries","Los Angeles River Estuary",33.76,-118.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Los Angeles River Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"4913","Channel Islands (5-200 m)","Island Shelves",33.96,-119.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,1.00,0.00,0.00,0.00,37.75,37.75,37.75,0.00,0.00
"4939","LA Estuaries","Malibu Lagoon",34.03,-118.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Malibu Lagoon",0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00
"4948","LA Estuaries","Dominguez Channel",33.78,-118.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Dominguez Channel",0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00
"4999","Estuaries","Goleta Slough",34.42,-119.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Goleta Slough","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"5002","Special-San Diego","South San Diego Shelf",32.78,-117.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"5012","LA Estuaries","Dominguez Channel",33.81,-118.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Dominguez Channel",0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00
"5014","Estuaries","Anaheim Bay Estuary",33.74,-118.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Anaheim Bay Estuary","0",0,0.00,0.00,0.00,0.00,0.00,0.08,0.08,0.00,0.00,0.00
"5034","Special-San Diego","South San Diego Shelf",32.65,-117.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"5108","LA Estuaries","Dominguez Channel",33.80,-118.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Dominguez Channel",0,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00
"5301","Estuaries","Penasquitos Lagoon",32.93,-117.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Penasquitos Lagoon","0",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"5336","Estuaries","Ventura River Estuary",34.27,-119.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"Ventura River Estuary","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"5723","LA Estuaries","Ballona Creek Estuary",33.97,-118.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Ballona Creek Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"5731","LA Estuaries","Ballona Creek Estuary",33.97,-118.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Ballona Creek Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"5735","LA Estuaries","Ballona Creek Estuary",33.96,-118.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Ballona Creek Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"5739","LA Estuaries","Malibu Lagoon",34.03,-118.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Malibu Lagoon",0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00
"5763","LA Estuaries","Ballona Creek Estuary",33.97,-118.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Ballona Creek Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"5767","LA Estuaries","Ballona Creek Estuary",33.96,-118.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Ballona Creek Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"5771","LA Estuaries","Malibu Lagoon",34.03,-118.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Malibu Lagoon",0,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.00,0.00
"5787","LA Estuaries","Ballona Creek Estuary",33.96,-118.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","Ballona Creek Estuary",0,0.00,0.00,0.00,0.00,0.00,0.03,0.03,0.00,0.00,0.00
"657",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"664",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"665",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"679",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"681",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"682",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"683",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"686",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"687",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"701",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"708",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"709",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"718",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"719",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"720",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"737",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"738",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"739",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"757",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"762",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"801",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"802",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"806",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"807",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"849",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"850",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"859",,,,,,,,,,,,,,0,,,,,,,,,,0.00
"A2","Special-Oceanside","North San Diego Shelf",,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W001","Special-Water Quality",,32.51,-117.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W002","Special-Water Quality",,32.52,-117.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"B03W003","Special-Water Quality",,32.52,-117.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"0","0",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
