"StationID","SampleDepth","SampleDepthUnits","SampleDate","SampleTime","SampleTimeUnits","SamplingOrganization","GearCode","Latitude","Longitude","Datum","Penetration","PenetrationUnits","Color","Composition","Odor","ShellHash","BenthicInfauna","SedimentChemistry","Toxicity","GrainSize","GrabFailCode","DistanceToTarget","Comments"
"4398",700.00,"M",7/20/2003 0:00:00,"0529","PDT","CINMS","TVV",32.99,-117.42,"NAD83",16.00,"CM","Brown","Silt/Clay","None",1,1,1,0,1,"None",-99,"in water 05:30; time to depth 13min; at surface 06"
"4400",15.00,"M",7/16/2003 0:00:00,"1201","PDT","CLAEMD","VV",33.72,-118.21,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",32,
"4400",15.00,"M",7/16/2003 0:00:00,"1213","PDT","CLAEMD","VV",33.72,-118.21,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,0,0,0,0,"None",38,"SedChem and Grainsize resampled on 8/6/03. TOC was done."
"4400",15.00,"M",7/16/2003 0:00:00,"1219","PDT","CLAEMD","VV",33.72,-118.21,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,0,0,1,0,"None",10,
"4400",14.00,"M",8/6/2003 0:00:00,"1324","PDT","CLAEMD","VV",33.72,-118.21,"NAD83",9.00,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",18,
"4401",54.00,"M",7/21/2003 0:00:00,"1200","PDT","CINMS","VV",34.02,-119.50,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"A",-99,"all attempted grabs (6) unsuccessful;shallow water"
"4401",52.00,"M",7/21/2003 0:00:00,"1219","PDT","CINMS","VV",34.02,-119.50,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"C",-99,"all attempted grabs (6) unsuccessful;shallow water"
"4401",52.00,"M",7/21/2003 0:00:00,"1224","PDT","CINMS","VV",34.02,-119.50,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"C",-99,"all attempted grabs (6) unsuccessful; shallow wate"
"4401",54.00,"M",7/21/2003 0:00:00,"1232","PDT","CINMS","VV",34.02,-119.50,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"C",-99,"all attempted grabs (6) unsuccessful; shallow wate"
"4401",52.00,"M",7/21/2003 0:00:00,"1248","PDT","CINMS","VV",34.02,-119.50,"NAD83",3.50,"CM","NR","NR","NR",0,0,0,0,0,"E",-99,"all attempted grabs (6) unsuccessful;shallow water"
"4401",52.00,"M",7/21/2003 0:00:00,"1255","PDT","CINMS","VV",34.02,-119.50,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"C",-99,"all attempted grabs (6) unsuccessful;shallow water"
"4404",4.00,"M",8/8/2003 0:00:00,"1148","PDT","MEC","TVV",33.72,-118.06,"NAD83",17.00,"CM","Black","Silt/Clay","None",0,1,1,0,1,"None",2,"Top 0.5 cm brown, rest blackish-brown"
"4404",4.00,"M",8/8/2003 0:00:00,"1157","PDT","MEC","TVV",33.72,-118.06,"NAD83",17.00,"CM","Black","Silt/Clay","None",0,0,0,1,0,"None",2,"Top 0.5 cm brown, rest blackish-brown"
"4408",20.00,"M",7/16/2003 0:00:00,"0925","PDT","CLAEMD","VV",33.75,-118.16,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",-99,
"4408",20.00,"M",7/16/2003 0:00:00,"0938","PDT","CLAEMD","VV",33.75,-118.16,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,0,0,0,0,"Other",-99,"Coordinates not recorded, distance from target obtained from GPS"
"4408",19.00,"M",7/16/2003 0:00:00,"0942","PDT","CLAEMD","VV",33.75,-118.16,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,0,0,0,0,"Other",-99,"Coordinates not recorded, distance from target obtained from GPS"
"4408",21.00,"M",8/7/2003 0:00:00,"1212","PDT","CLAEMD","VV",33.75,-118.16,"NAD83",15.00,"CM","Black","Silt/Clay","Hydrogen Sulfide",0,0,1,0,1,"None",20,"mild H2S odor"
"4417",46.00,"M",7/22/2003 0:00:00,"1041","PDT","CINMS","VV",33.88,-120.08,"NAD83",7.00,"CM","Brown","Fine Sand","None",1,1,0,0,0,"None",-99,"in water 10:40; at bottom 1 min; at surface 10:42;"
"4417",44.00,"M",7/22/2003 0:00:00,"1049","PDT","CINMS","VV",33.88,-120.08,"NAD83",5.00,"CM","Brown","Fine Sand","None",1,0,1,1,1,"None",-99,"in water 10:48; at bottom 1 min; at surface 10:50;"
"4417",44.00,"M",7/22/2003 0:00:00,"1107","PDT","CINMS","VV",33.89,-120.08,"NAD83",7.00,"CM","Brown","Fine Sand","None",1,0,1,1,0,"None",-99,"in water 11:03; at bottom 4 min; at surface 11:08;"
"4417",44.00,"M",7/22/2003 0:00:00,"1120","PDT","CINMS","VV",33.89,-120.08,"NAD83",7.00,"CM","Brown","Fine Sand","None",1,0,0,1,0,"None",-99,"in water 11:19; at bottom 1 min; at surface 11:21;"
"4418",5.00,"M",7/16/2003 0:00:00,"0844","PDT","CSD","VV",32.67,-117.17,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",1,1,0,0,0,"None",-99,"Charcoal briquette in grab"
"4418",5.00,"M",7/16/2003 0:00:00,"0848","PDT","CSD","VV",32.68,-117.17,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",1,0,1,0,1,"None",-99,"Red algae in grab"
"4418",6.00,"M",7/16/2003 0:00:00,"1351","PDT","CSD","VV",32.68,-117.17,"NAD83",16.00,"CM","Olive Green","Silt/Clay","None",1,0,1,1,0,"None",-99,"Tide is 1m higher for Tox. Sample (note time)."
"4419",132.00,"M",8/19/2003 0:00:00,"1628","PDT","ABC","TVV",34.12,-119.33,"NAD83",7.00,"CM","Olive Green","Fine Sand","None",0,1,1,0,1,"None",18,
"4421",95.00,"M",8/21/2003 0:00:00,"1140","PDT","CINMS","VV",33.98,-120.38,"NAD83",14.50,"CM","Olive Green","Silt/Clay","None",1,1,0,0,0,"None",-99,
"4421",95.00,"M",8/21/2003 0:00:00,"1157","PDT","CINMS","VV",33.98,-120.38,"NAD83",13.00,"CM","Olive Green","Silt/Clay","None",1,0,1,1,1,"None",-99,
"4421",95.00,"M",8/21/2003 0:00:00,"1212","PDT","CINMS","VV",33.98,-120.37,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,0,0,1,0,"None",-99,
"4422",-99.00,"NR",8/26/2003 0:00:00,"1600","PDT","ABC","NR",-99.00,-99.00,"NR",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"Other",-99,"Salinity <19 ppt"
"4423",3.00,"M",9/2/2003 0:00:00,"1005","PDT","OCSD","TVV",33.60,-117.89,"NAD83",17.00,"CM","Black","Silt/Clay","Hydrogen Sulfide",0,1,1,0,1,"None",50,"nematod core collected"
"4423",2.00,"M",9/2/2003 0:00:00,"1025","PDT","OCSD","TVV",33.60,-117.89,"NAD83",9.00,"CM","Black","Silt/Clay","Hydrogen Sulfide",0,0,0,1,0,"None",36,
"4424",3.00,"M",8/8/2003 0:00:00,"0943","PDT","MEC","TVV",33.75,-118.11,"NAD83",15.00,"CM","Brown","Silt/Clay","None",0,1,1,0,1,"None",2,
"4424",3.00,"M",8/8/2003 0:00:00,"0953","PDT","MEC","TVV",33.75,-118.11,"NAD83",15.00,"CM","Brown","Silt/Clay","None",0,0,0,1,0,"None",5,
"4425",162.00,"M",8/25/2003 0:00:00,"1122","PST","MBC","TVV",34.22,-119.64,"NAD83",10.00,"CM","Brown","Silt/Clay","Humic",1,1,1,0,1,"None",91,
"4426",188.00,"M",7/23/2003 0:00:00,"0800","PDT","CSD","VV",32.82,-117.36,"NAD83",15.00,"CM","Olive Green","Fine Sand","None",0,1,0,0,0,"None",-99,"Fine sand w/ some silty/clay"
"4426",182.00,"M",7/23/2003 0:00:00,"0822","PDT","CSD","VV",32.82,-117.36,"NAD83",13.00,"CM","Olive Green","Fine Sand","None",0,0,1,0,1,"None",-99,"Fine sand w/ some silty/clay"
"4436",4.10,"M",8/8/2003 0:00:00,"1451","PST","MBC","VV",33.80,-118.22,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",33,
"4436",4.10,"M",8/8/2003 0:00:00,"1454","PST","MBC","VV",33.80,-118.22,"NAD83",17.50,"CM","Brown","Silt/Clay","Petroleum",1,1,0,0,0,"None",30,
"4436",4.20,"M",8/8/2003 0:00:00,"1501","PST","MBC","VV",33.80,-118.22,"NAD83",17.50,"CM","Brown","Silt/Clay","Petroleum",1,0,1,1,1,"None",32,
"4436",4.40,"M",8/8/2003 0:00:00,"1523","PST","MBC","VV",33.80,-118.22,"NAD83",17.50,"CM","Brown","Silt/Clay","Petroleum",1,0,0,1,0,"None",35,"sample also used for TIE"
"4436",4.40,"M",8/8/2003 0:00:00,"1537","PST","MBC","VV",33.80,-118.22,"NAD83",17.50,"CM","Brown","Silt/Clay","Petroleum",1,0,0,0,0,"None",37,"sample used for TIE"
"4440",3.70,"M",8/20/2003 0:00:00,"1040","PST","MBC","VV",33.76,-118.20,"NAD83",8.00,"CM","Brown","Fine Sand","None",1,1,0,0,0,"Other",84,"Station sampled twice second sample processed"
"4440",3.70,"M",8/20/2003 0:00:00,"1048","PST","MBC","VV",33.76,-118.20,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",84,"rock in jaw"
"4440",3.70,"M",8/20/2003 0:00:00,"1050","PST","MBC","VV",33.76,-118.20,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",78,"rock in jaw"
"4440",3.70,"M",8/20/2003 0:00:00,"1053","PST","MBC","VV",33.76,-118.20,"NAD83",7.50,"CM","Brown","Fine Sand","None",1,0,1,1,1,"Other",80,"Station sampled twice second sample processed"
"4440",3.40,"M",8/20/2003 0:00:00,"1106","PST","MBC","VV",33.76,-118.20,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",75,
"4440",3.40,"M",8/20/2003 0:00:00,"1109","PST","MBC","VV",33.76,-118.20,"NAD83",6.00,"CM","Brown","Fine Sand","None",1,0,0,1,0,"Other",80,"Station sampled twice second sample processed"
"4440",3.40,"M",8/20/2003 0:00:00,"1114","PST","MBC","VV",33.76,-118.20,"NAD83",5.00,"CM","Brown","Fine Sand","None",1,0,0,1,0,"Other",79,"Station sampled twice second sample processed"
"4440",3.40,"M",8/20/2003 0:00:00,"1120","PST","MBC","VV",33.76,-118.20,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",80,"rock in jaw"
"4440",3.40,"M",8/20/2003 0:00:00,"1122","PST","MBC","VV",33.76,-118.20,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",80,
"4440",3.40,"M",8/20/2003 0:00:00,"1125","PST","MBC","VV",33.76,-118.20,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",82,
"4440",3.40,"M",8/20/2003 0:00:00,"1128","PST","MBC","VV",33.76,-118.20,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",74,
"4440",4.00,"M",8/20/2003 0:00:00,"1132","PST","MBC","VV",33.76,-118.20,"NAD83",11.00,"CM","Brown","Fine Sand","Hydrogen Sulfide",0,0,0,1,0,"Other",92,"samples also used for TIE. Station sampled twice second sample processed"
"4440",3.70,"M",8/20/2003 0:00:00,"1141","PST","MBC","VV",33.76,-118.20,"NAD83",9.00,"CM","Brown","Fine Sand","None",0,0,0,0,0,"Other",87,"sample used for TIE. Station sampled twice second sample processed"
"4440",3.70,"M",8/20/2003 0:00:00,"1157","PST","MBC","VV",33.76,-118.20,"NAD83",13.00,"CM","Brown","Fine Sand","None",0,0,0,0,0,"Other",92,"sample used for TIE. Station sampled twice second sample processed"
"4440",4.00,"M",9/16/2003 0:00:00,"0941","PDT","KL","VV",33.76,-118.20,"NAD83",9.50,"CM","Gray","Mixed","None",0,1,0,0,0,"None",38,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"0955","PDT","KL","VV",33.76,-118.20,"NAD83",8.00,"CM","Gray","Mixed","None",0,0,1,0,1,"None",41,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1012","PDT","KL","VV",33.76,-118.20,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"B",40,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1017","PDT","KL","VV",33.76,-118.20,"NAD83",9.50,"CM","Gray","Mixed","None",0,0,1,0,0,"None",40,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1038","PDT","KL","VV",33.76,-118.20,"NAD83",9.00,"CM","Gray","Mixed","None",0,0,1,1,0,"None",41,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1044","PDT","KL","VV",33.76,-118.20,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"B",40,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1049","PDT","KL","VV",33.76,-118.20,"NAD83",10.50,"CM","Gray","Mixed","None",0,0,0,1,0,"None",42,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1058","PDT","KL","VV",33.76,-118.20,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"B",40,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1102","PDT","KL","VV",33.76,-118.20,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"B",40,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1110","PDT","KL","VV",33.76,-118.20,"NAD83",10.00,"CM","Gray","Mixed","None",0,0,0,1,0,"None",43,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1115","PDT","KL","VV",33.76,-118.20,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"B",41,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1117","PDT","KL","VV",33.76,-118.20,"NAD83",8.00,"CM","Gray","Mixed","None",0,0,0,1,0,"None",37,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1130","PDT","KL","VV",33.76,-118.20,"NAD83",11.00,"CM","Gray","Mixed","None",0,0,0,1,0,"None",43,"None"
"4440",4.00,"M",9/16/2003 0:00:00,"1140","PDT","KL","VV",33.76,-118.20,"NAD83",12.00,"CM","Gray","Mixed","None",0,0,0,1,0,"None",41,"None"
"4442",-99.00,"M",7/16/2003 0:00:00,"2359","PDT","CSD","NR",-99.00,-99.00,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"Other",-99,"Station Abandoned"
"4446",100.00,"M",8/19/2003 0:00:00,"1514","PDT","CINMS","VV",33.45,-119.05,"NAD83",8.00,"CM","Brown","Fine Sand","None",1,1,0,0,0,"None",-99,
"4446",100.00,"M",8/19/2003 0:00:00,"1528","PDT","CINMS","VV",33.45,-119.06,"NAD83",6.00,"CM","Brown","Fine Sand","None",1,0,1,1,1,"None",-99,
"4446",100.00,"M",8/19/2003 0:00:00,"1542","PDT","CINMS","VV",33.45,-119.06,"NAD83",8.00,"CM","Brown","Fine Sand","None",0,0,0,1,0,"None",-99,
"4453",52.00,"M",8/21/2003 0:00:00,"1545","PDT","CINMS","VV",33.95,-120.23,"NAD83",12.00,"CM","Brown","Fine Sand","None",0,1,0,0,0,"None",-99,
"4453",50.00,"M",8/21/2003 0:00:00,"1552","PDT","CINMS","VV",33.95,-120.23,"NAD83",10.00,"CM","Brown","Fine Sand","None",0,0,1,1,1,"None",-99,
"4453",52.00,"M",8/21/2003 0:00:00,"1601","PDT","CINMS","VV",33.94,-120.23,"NAD83",13.00,"CM","Brown","Fine Sand","None",0,0,0,1,0,"None",-99,
"4456",3.60,"M",8/20/2003 0:00:00,"1337","PST","MBC","VV",33.76,-118.11,"NAD83",18.00,"CM","Brown","Silt/Clay","None",0,1,0,0,0,"None",64,
"4456",3.50,"M",8/20/2003 0:00:00,"1355","PST","MBC","VV",33.76,-118.11,"NAD83",17.50,"CM","Brown","Silt/Clay","None",0,0,1,1,1,"None",64,
"4456",3.60,"M",8/20/2003 0:00:00,"1406","PST","MBC","VV",33.76,-118.11,"NAD83",17.50,"CM","Brown","Silt/Clay","None",0,0,0,1,0,"None",64,
"4456",3.60,"M",8/20/2003 0:00:00,"1417","PST","MBC","VV",33.76,-118.11,"NAD83",17.50,"CM","Brown","Silt/Clay","None",0,0,0,1,0,"None",65,"samples also used for TIE"
"4456",3.80,"M",8/20/2003 0:00:00,"1430","PST","MBC","VV",33.76,-118.11,"NAD83",17.00,"CM","Brown","Silt/Clay","None",0,0,0,0,0,"None",65,"sample used for TIE"
"4458",181.00,"M",7/21/2003 0:00:00,"0949","PDT","CSD","VV",32.59,-117.35,"NAD83",13.00,"CM","Olive Green","Silt/Clay","None",1,1,0,0,0,"None",-99,
"4458",181.00,"M",7/21/2003 0:00:00,"1001","PDT","CSD","VV",32.59,-117.35,"NAD83",13.00,"CM","Olive Green","Silt/Clay","None",0,0,1,0,1,"None",-99,
"4468",0.00,"M",7/29/2003 0:00:00,"1348","PST","MBC","NR",33.78,-118.20,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"Other",-99,"Salinity < 19 PSU.  Equipment type used - YSI"
"4481",99.00,"M",8/18/2003 0:00:00,"1305","PDT","CINMS","VV",34.09,-120.12,"NAD83",14.00,"CM","Olive Green","Silt/Clay","None",1,1,0,0,0,"None",-99,
"4481",100.00,"M",8/18/2003 0:00:00,"1316","PDT","CINMS","VV",34.09,-120.12,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",1,0,1,1,1,"None",-99,
"4481",99.00,"M",8/18/2003 0:00:00,"1330","PDT","CINMS","VV",34.09,-120.12,"NAD83",13.50,"CM","Olive Green","Silt/Clay","None",1,0,0,1,0,"None",-99,
"4485",34.40,"M",8/21/2003 0:00:00,"1636","PDT","CINMS","VV",34.00,-120.27,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"S",-99,"Rocky bottom"
"4494",0.80,"M",7/24/2003 0:00:00,"1517","PDT","MEC","VV",33.63,-117.96,"NAD83",9.00,"CM","Gray","Mixed","Humic",1,1,0,0,0,"None",0,""
"4494",0.80,"M",7/24/2003 0:00:00,"1523","PDT","MEC","VV",33.63,-117.96,"NAD83",10.00,"CM","Gray","Mixed","Humic",1,0,1,1,1,"None",2,""
"4494",0.80,"M",7/24/2003 0:00:00,"1537","PDT","MEC","VV",33.63,-117.96,"NAD83",10.00,"CM","Gray","Mixed","Humic",0,0,0,1,0,"None",8,""
"4497",82.00,"M",8/18/2003 0:00:00,"1459","PDT","CINMS","VV",33.94,-119.92,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"A",-99,"Poor conditions for sampling - will revisit site a"
"4497",82.00,"M",8/18/2003 0:00:00,"1511","PDT","CINMS","VV",33.93,-119.92,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"A",-99,"Rough weather prevent successful sampling - will r"
"4505",-99.00,"M",8/22/2003 0:00:00,"1350","PDT","CINMS","VV",34.07,-119.86,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"Other",-99,"less than 1/4 mile from island"
"4508",2.50,"M",8/1/2003 0:00:00,"1007","PST","MBC","VV",33.77,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",60,"plastic debris in jaw"
"4508",2.70,"M",8/1/2003 0:00:00,"1013","PST","MBC","VV",33.77,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",61,"terrestrial debris in jaw"
"4508",2.50,"M",8/1/2003 0:00:00,"1025","PST","MBC","VV",33.77,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",63,
"4508",2.40,"M",8/1/2003 0:00:00,"1031","PST","MBC","VV",33.77,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",82,"rocks in jaw"
"4508",2.40,"M",8/1/2003 0:00:00,"1036","PST","MBC","VV",33.77,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",78,"rocks in jaw"
"4508",2.40,"M",8/1/2003 0:00:00,"1038","PST","MBC","VV",33.77,-118.09,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",75,"rock in jaw"
"4517",-99.00,"M",8/21/2003 0:00:00,"0930","PDT","CINMS","VV",34.09,-120.50,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"S",-99,"rocky bottom"
"4520",1.80,"M",7/29/2003 0:00:00,"1448","PST","MBC","VV",33.75,-118.10,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",12,"rock in jaw"
"4520",1.80,"M",7/29/2003 0:00:00,"1451","PST","MBC","VV",33.75,-118.10,"NAD83",12.50,"CM","Brown","Fine Sand","None",1,1,0,0,0,"None",15,
"4520",1.80,"M",7/29/2003 0:00:00,"1457","PST","MBC","VV",33.75,-118.10,"NAD83",12.00,"CM","Brown","Fine Sand","None",1,0,1,1,1,"None",14,
"4520",1.80,"M",7/29/2003 0:00:00,"1514","PST","MBC","VV",33.75,-118.10,"NAD83",14.50,"CM","Brown","Fine Sand","None",1,0,0,1,0,"None",14,
"4520",1.80,"M",7/29/2003 0:00:00,"1526","PST","MBC","VV",33.75,-118.10,"NAD83",5.00,"CM","Brown","Fine Sand","None",0,0,0,1,0,"None",12,
"4520",1.80,"M",7/29/2003 0:00:00,"1544","PST","MBC","VV",33.75,-118.10,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",15,
"4520",1.80,"M",7/29/2003 0:00:00,"1550","PST","MBC","VV",33.75,-118.10,"NAD83",6.50,"CM","Brown","Fine Sand","None",0,0,0,0,0,"None",14,"sample used for TIE"
"4520",1.80,"M",7/29/2003 0:00:00,"1559","PST","MBC","VV",33.75,-118.10,"NAD83",7.50,"CM","Brown","Fine Sand","None",0,0,0,0,0,"None",19,"sample used for TIE"
"4520",1.80,"M",7/29/2003 0:00:00,"1609","PST","MBC","VV",33.75,-118.10,"NAD83",9.00,"CM","Brown","Fine Sand","None",1,0,0,0,0,"None",19,"sample used for TIE"
"4522",252.00,"M",8/4/2003 0:00:00,"0930","PDT","CSD","TVV",32.66,-117.44,"NAD83",8.00,"CM","Olive Green","Fine Sand","None",1,1,0,0,0,"None",,
"4522",252.00,"M",8/4/2003 0:00:00,"0931","PDT","CSD","TVV",32.66,-117.44,"NAD83",7.00,"CM","Olive Green","Fine Sand","None",0,0,1,0,1,"None",,
"4528",6.00,"M",8/8/2003 0:00:00,"1628","PST","MBC","VV",33.77,-118.23,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",82,"no penetration"
"4528",5.00,"M",8/8/2003 0:00:00,"1630","PST","MBC","VV",33.77,-118.23,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",86,"no penetration"
"4528",4.00,"M",8/8/2003 0:00:00,"1635","PST","MBC","VV",33.78,-118.23,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",44,"large rock in jaw"
"4528",5.00,"M",8/8/2003 0:00:00,"1638","PST","MBC","VV",33.78,-118.23,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",57,"no penetration"
"4528",4.50,"M",8/8/2003 0:00:00,"1640","PST","MBC","VV",33.78,-118.23,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"E",82,"no penetration"
"4528",5.10,"M",8/8/2003 0:00:00,"1643","PST","MBC","VV",33.78,-118.23,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"C",53,"large rock in jaw"
"4529",85.00,"M",8/22/2003 0:00:00,"1743","PDT","CINMS","VV",34.04,-119.43,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"I",-99,"Didn't hit bottom"
"4529",85.00,"M",8/22/2003 0:00:00,"1747","PDT","CINMS","VV",34.04,-119.43,"NAD83",7.00,"CM","Olive Green","Silt/Clay","None",0,0,1,1,1,"None",-99,
"4529",85.00,"M",8/22/2003 0:00:00,"1758","PDT","CINMS","VV",34.04,-119.43,"NAD83",7.00,"CM","Olive Green","Silt/Clay","None",0,0,0,1,0,"None",-99,
"4529",84.00,"M",8/22/2003 0:00:00,"1809","PDT","CINMS","VV",34.04,-119.43,"NAD83",9.00,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",-99,
"4532",0.00,"M",7/30/2003 0:00:00,"0930","PST","MBC","NR",33.82,-118.24,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"Other",-99,"Station >140 meters out of water"
"4545",170.00,"M",8/22/2003 0:00:00,"1230","PDT","CINMS","VV",34.13,-119.95,"NAD83",15.00,"CM","Olive Green","Silt/Clay","None",0,1,0,0,0,"None",-99,
"4545",172.00,"M",8/22/2003 0:00:00,"1244","PDT","CINMS","VV",34.13,-119.95,"NAD83",0.00,"CM","NR","NR","NR",0,0,0,0,0,"C",-99,"Poor Closure"
"4545",173.00,"M",8/22/2003 0:00:00,"1258","PDT","CINMS","VV",34.13,-119.95,"NAD83",11.00,"CM","Olive Green","Silt/Clay","None",0,0,1,1,1,"None",-99,
"4545",173.00,"M",8/22/2003 0:00:00,"1316","PDT","CINMS","VV",34.13,-119.95,"NAD83",11.00,"CM","Olive Green","Silt/Clay","None",0,0,0,1,0,"None",-99,
"4547",-99.00,"M",8/14/2003 0:00:00,"0845","PDT","CINMS","VV",34.03,-119.31,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"S",-99,"Rocky Bottom"
"4549",-99.00,"M",8/20/2003 0:00:00,"0740","PDT","CINMS","VV",34.06,-120.40,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"S",-99,"rocky bottom"
"4561",119.00,"M",8/19/2003 0:00:00,"0918","PDT","CINMS","VV",33.82,-120.07,"NAD83",6.00,"CM","Brown","Silt/Clay","None",1,0,1,1,1,"None",-99,
"4561",120.00,"M",8/19/2003 0:00:00,"0937","PDT","CINMS","VV",33.82,-120.07,"NAD83",5.00,"CM","Brown","Silt/Clay","None",1,0,0,1,0,"None",-99,
"4561",119.00,"M",8/19/2003 0:00:00,"0955","PDT","CINMS","VV",33.82,-120.07,"NAD83",5.00,"CM","Brown","Silt/Clay","None",1,1,0,0,0,"None",-99,
"4564",0.00,"M",7/29/2003 0:00:00,"1423","PST","MBC","NR",33.79,-118.20,"NAD83",-99.00,"NR","NR","NR","NR",0,0,0,0,0,"Other",-99,"Salinity < 19 PSU.  Equipment type used - YSI"
"4569",-99.00,"M",8/22/2003 0:00:00,"1504","PDT","CINMS","VV",33.94,-119.84,"NAD83",-99.00,"CM","NR","NR","NR",0,0,0,0,0,"V",-99,"less than 10% depth from target; canyon-difficult "
"4574",167.00,"M",8/19/2003 0:00:00,"1740","PDT","CINMS","VV",33.45,-119.10,"NAD83",6.00,"CM","Brown","Fine Sand","None",1,0,1,1,1,"None",-99,
"4574",168.00,"M",8/19/2003 0:00:00,"1800","PDT","CINMS","VV",33.45,-119.10,"NAD83",6.00,"CM","Brown","Fine Sand","None",1,1,0,0,0,"None",-99,
"4574",167.00,"M",8/19/2003 0:00:00,"1815","PDT","CINMS","VV",33.45,-119.10,"NAD83",6.00,"CM","Brown","Fine Sand","None",1,0,0,1,0,"None",-99,
"4581",176.00,"M",8/20/2003 0:00:00,"1100","PDT","CINMS","VV",34.16,-120.60,"NAD83",8.00,"CM","Brown","Fine Sand","None",1,0,1,1,1,"None",-99,
"4581",169.00,"M",8/20/2003 0:00:00,"1118","PDT","CINMS","VV",34.16,-120.60,"NAD83",7.00,"CM","Brown","Fine Sand","None",1,0,0,1,0,"None",-99,
